Model : vitb16 - Learning Type: cifar10/bacp_pruning/magnitude_pruning/0.95
Configuration:
model_name: vitb16
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 128
learning_rate: 0.001
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 332
val_batches: 58
current_model_path: /dbfs/research/vitb16/cifar10/vitb16_cifar10_magnitude_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 3.9615 | Avg PrC Loss: 1.7039 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.8237 | Avg CE Loss: 0.4339 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 4.9593 | Avg PrC Loss: 1.7242 | Avg SnC Loss: 1.3713 | Avg FiC Loss: 1.6557 | Avg CE Loss: 0.2081 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 4.8167 | Avg PrC Loss: 1.7198 | Avg SnC Loss: 1.3517 | Avg FiC Loss: 1.6187 | Avg CE Loss: 0.1265 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 4.7463 | Avg PrC Loss: 1.7120 | Avg SnC Loss: 1.3416 | Avg FiC Loss: 1.5982 | Avg CE Loss: 0.0946 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 4.7110 | Avg PrC Loss: 1.7099 | Avg SnC Loss: 1.3362 | Avg FiC Loss: 1.5866 | Avg CE Loss: 0.0784 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 4.6781 | Avg PrC Loss: 1.7029 | Avg SnC Loss: 1.3304 | Avg FiC Loss: 1.5767 | Avg CE Loss: 0.0681 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 4.6609 | Avg PrC Loss: 1.7002 | Avg SnC Loss: 1.3281 | Avg FiC Loss: 1.5714 | Avg CE Loss: 0.0612 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 4.6334 | Avg PrC Loss: 1.6937 | Avg SnC Loss: 1.3226 | Avg FiC Loss: 1.5619 | Avg CE Loss: 0.0553 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 4.6284 | Avg PrC Loss: 1.6919 | Avg SnC Loss: 1.3233 | Avg FiC Loss: 1.5609 | Avg CE Loss: 0.0523 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 4.6097 | Avg PrC Loss: 1.6874 | Avg SnC Loss: 1.3189 | Avg FiC Loss: 1.5550 | Avg CE Loss: 0.0483 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 4.6013 | Avg PrC Loss: 1.6855 | Avg SnC Loss: 1.3179 | Avg FiC Loss: 1.5523 | Avg CE Loss: 0.0456 | Model Sparsity: 0.4636
