Model : vit_small - Learning Type: cifar10/bacp_pruning/magnitude_pruning/0.95
Configuration:
model_name: vit_small
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 256
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 166
val_batches: 29
current_model_path: /dbfs/research/vit_small/cifar10/vit_small_cifar10_magnitude_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 4.9987 | Avg PrC Loss: 2.6272 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.2421 | Avg CE Loss: 0.1293 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 6.5732 | Avg PrC Loss: 2.5831 | Avg SnC Loss: 1.8090 | Avg FiC Loss: 2.1354 | Avg CE Loss: 0.0458 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 6.5237 | Avg PrC Loss: 2.5693 | Avg SnC Loss: 1.7987 | Avg FiC Loss: 2.1194 | Avg CE Loss: 0.0363 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 6.5079 | Avg PrC Loss: 2.5663 | Avg SnC Loss: 1.7976 | Avg FiC Loss: 2.1123 | Avg CE Loss: 0.0317 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 6.4888 | Avg PrC Loss: 2.5591 | Avg SnC Loss: 1.7954 | Avg FiC Loss: 2.1066 | Avg CE Loss: 0.0277 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 6.4664 | Avg PrC Loss: 2.5519 | Avg SnC Loss: 1.7909 | Avg FiC Loss: 2.0989 | Avg CE Loss: 0.0247 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 6.4602 | Avg PrC Loss: 2.5509 | Avg SnC Loss: 1.7889 | Avg FiC Loss: 2.0974 | Avg CE Loss: 0.0230 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 6.4509 | Avg PrC Loss: 2.5466 | Avg SnC Loss: 1.7889 | Avg FiC Loss: 2.0929 | Avg CE Loss: 0.0225 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 6.4426 | Avg PrC Loss: 2.5452 | Avg SnC Loss: 1.7872 | Avg FiC Loss: 2.0902 | Avg CE Loss: 0.0200 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 6.4459 | Avg PrC Loss: 2.5472 | Avg SnC Loss: 1.7877 | Avg FiC Loss: 2.0923 | Avg CE Loss: 0.0186 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 6.4354 | Avg PrC Loss: 2.5420 | Avg SnC Loss: 1.7865 | Avg FiC Loss: 2.0888 | Avg CE Loss: 0.0180 | Model Sparsity: 0.4636
