Model : distilbert-base-uncased - Learning Type: wikitext2/bacp_pruning/wanda_pruning/0.97
Configuration:
model_name: distilbert-base-uncased
model_task: wikitext2
model_type: llm
num_classes: 30522
batch_size: 64
learning_rate: 0.001
optimizer_type: adamw
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: wanda_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 71
val_batches: 7
current_model_path: /dbfs/research/distilbert-base-uncased/wikitext2/distilbert-base-uncased_wikitext2_wanda_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 10.2875 | Avg PrC Loss: 3.9208 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.0031 | Avg CE Loss: 2.3636 | Model Sparsity: 0.4723
Retraining Epoch [1/10]: Avg Total Loss: 11.6954 | Avg PrC Loss: 3.3949 | Avg SnC Loss: 2.8243 | Avg FiC Loss: 3.4030 | Avg CE Loss: 2.0731 | Model Sparsity: 0.4723
Retraining Epoch [2/10]: Avg Total Loss: 11.2471 | Avg PrC Loss: 3.2991 | Avg SnC Loss: 2.7262 | Avg FiC Loss: 3.2640 | Avg CE Loss: 1.9578 | Model Sparsity: 0.4723
Retraining Epoch [3/10]: Avg Total Loss: 11.0629 | Avg PrC Loss: 3.2635 | Avg SnC Loss: 2.7128 | Avg FiC Loss: 3.2069 | Avg CE Loss: 1.8797 | Model Sparsity: 0.4723
Retraining Epoch [4/10]: Avg Total Loss: 10.9332 | Avg PrC Loss: 3.2404 | Avg SnC Loss: 2.7029 | Avg FiC Loss: 3.1708 | Avg CE Loss: 1.8191 | Model Sparsity: 0.4723
Retraining Epoch [5/10]: Avg Total Loss: 10.8423 | Avg PrC Loss: 3.2281 | Avg SnC Loss: 2.6999 | Avg FiC Loss: 3.1469 | Avg CE Loss: 1.7675 | Model Sparsity: 0.4723
Retraining Epoch [6/10]: Avg Total Loss: 10.7677 | Avg PrC Loss: 3.2178 | Avg SnC Loss: 2.6975 | Avg FiC Loss: 3.1264 | Avg CE Loss: 1.7259 | Model Sparsity: 0.4723
Retraining Epoch [7/10]: Avg Total Loss: 10.7077 | Avg PrC Loss: 3.2096 | Avg SnC Loss: 2.6953 | Avg FiC Loss: 3.1131 | Avg CE Loss: 1.6898 | Model Sparsity: 0.4723
Retraining Epoch [8/10]: Avg Total Loss: 10.6602 | Avg PrC Loss: 3.2040 | Avg SnC Loss: 2.6948 | Avg FiC Loss: 3.1022 | Avg CE Loss: 1.6592 | Model Sparsity: 0.4723
Retraining Epoch [9/10]: Avg Total Loss: 10.6065 | Avg PrC Loss: 3.1966 | Avg SnC Loss: 2.6909 | Avg FiC Loss: 3.0898 | Avg CE Loss: 1.6292 | Model Sparsity: 0.4723
Retraining Epoch [10/10]: Avg Total Loss: 10.5828 | Avg PrC Loss: 3.1966 | Avg SnC Loss: 2.6932 | Avg FiC Loss: 3.0852 | Avg CE Loss: 1.6078 | Model Sparsity: 0.4723
Epoch [2/5]: Avg Total Loss: 11.6468 | Avg PrC Loss: 3.4602 | Avg SnC Loss: 3.0226 | Avg FiC Loss: 3.4526 | Avg CE Loss: 1.7114 | Model Sparsity: 0.7587
Retraining Epoch [1/10]: Avg Total Loss: 13.9469 | Avg PrC Loss: 3.3734 | Avg SnC Loss: 5.6157 | Avg FiC Loss: 3.3237 | Avg CE Loss: 1.6340 | Model Sparsity: 0.7587
Retraining Epoch [2/10]: Avg Total Loss: 13.8116 | Avg PrC Loss: 3.3609 | Avg SnC Loss: 5.5413 | Avg FiC Loss: 3.3019 | Avg CE Loss: 1.6075 | Model Sparsity: 0.7587
Retraining Epoch [3/10]: Avg Total Loss: 13.7135 | Avg PrC Loss: 3.3425 | Avg SnC Loss: 5.5034 | Avg FiC Loss: 3.2773 | Avg CE Loss: 1.5903 | Model Sparsity: 0.7587
