Model : resnet50 - Learning Type: cifar10/bacp_TS_0.07/magnitude_pruning/0.95
Configuration:
model_name: resnet50
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 5
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar10/resnet50_cifar10_magnitude_pruning_0.95_bacp_TS_0.07.pt

Epoch [1/5]: Avg Total Loss: 8.3808 | Avg PrC Loss: 3.8289 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.1786 | Avg CE Loss: 0.3733 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 11.6014 | Avg PrC Loss: 3.8157 | Avg SnC Loss: 3.4646 | Avg FiC Loss: 4.1386 | Avg CE Loss: 0.1825 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 11.2917 | Avg PrC Loss: 3.7592 | Avg SnC Loss: 3.4650 | Avg FiC Loss: 3.9325 | Avg CE Loss: 0.1349 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 10.7358 | Avg PrC Loss: 3.6263 | Avg SnC Loss: 3.5045 | Avg FiC Loss: 3.4744 | Avg CE Loss: 0.1307 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 10.3455 | Avg PrC Loss: 3.5351 | Avg SnC Loss: 3.5432 | Avg FiC Loss: 3.1471 | Avg CE Loss: 0.1201 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 10.1758 | Avg PrC Loss: 3.4839 | Avg SnC Loss: 3.5670 | Avg FiC Loss: 3.0256 | Avg CE Loss: 0.0993 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 10.0807 | Avg PrC Loss: 3.4442 | Avg SnC Loss: 3.5858 | Avg FiC Loss: 2.9660 | Avg CE Loss: 0.0847 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 10.0079 | Avg PrC Loss: 3.4096 | Avg SnC Loss: 3.6013 | Avg FiC Loss: 2.9202 | Avg CE Loss: 0.0769 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 9.9292 | Avg PrC Loss: 3.3667 | Avg SnC Loss: 3.6233 | Avg FiC Loss: 2.8660 | Avg CE Loss: 0.0732 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 9.8580 | Avg PrC Loss: 3.3316 | Avg SnC Loss: 3.6443 | Avg FiC Loss: 2.8124 | Avg CE Loss: 0.0698 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 9.7879 | Avg PrC Loss: 3.3030 | Avg SnC Loss: 3.6612 | Avg FiC Loss: 2.7596 | Avg CE Loss: 0.0642 | Model Sparsity: 0.4636
