Model : roberta-base - Learning Type: wikitext2/bacp_pruning/wanda_pruning/0.97
Configuration:
model_name: roberta-base
model_task: wikitext2
model_type: llm
num_classes: 50265
batch_size: 64
learning_rate: 0.0001
optimizer_type: adamw
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: wanda_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 74
val_batches: 7
current_model_path: /dbfs/research/roberta-base/wikitext2/roberta-base_wikitext2_wanda_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 9.5575 | Avg PrC Loss: 3.4617 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4028 | Avg CE Loss: 2.6930 | Model Sparsity: 0.4734
Retraining Epoch [1/10]: Avg Total Loss: 10.9223 | Avg PrC Loss: 3.3020 | Avg SnC Loss: 1.8236 | Avg FiC Loss: 3.2103 | Avg CE Loss: 2.5864 | Model Sparsity: 0.4734
Retraining Epoch [2/10]: Avg Total Loss: 10.6595 | Avg PrC Loss: 3.2875 | Avg SnC Loss: 1.8086 | Avg FiC Loss: 3.1894 | Avg CE Loss: 2.3740 | Model Sparsity: 0.4734
Retraining Epoch [3/10]: Avg Total Loss: 10.4823 | Avg PrC Loss: 3.2797 | Avg SnC Loss: 1.8069 | Avg FiC Loss: 3.1796 | Avg CE Loss: 2.2160 | Model Sparsity: 0.4734
Retraining Epoch [4/10]: Avg Total Loss: 10.3553 | Avg PrC Loss: 3.2725 | Avg SnC Loss: 1.8045 | Avg FiC Loss: 3.1692 | Avg CE Loss: 2.1090 | Model Sparsity: 0.4734
Retraining Epoch [5/10]: Avg Total Loss: 10.2648 | Avg PrC Loss: 3.2652 | Avg SnC Loss: 1.8019 | Avg FiC Loss: 3.1610 | Avg CE Loss: 2.0367 | Model Sparsity: 0.4734
Retraining Epoch [6/10]: Avg Total Loss: 10.2003 | Avg PrC Loss: 3.2598 | Avg SnC Loss: 1.7989 | Avg FiC Loss: 3.1548 | Avg CE Loss: 1.9868 | Model Sparsity: 0.4734
Retraining Epoch [7/10]: Avg Total Loss: 10.1359 | Avg PrC Loss: 3.2495 | Avg SnC Loss: 1.7899 | Avg FiC Loss: 3.1440 | Avg CE Loss: 1.9525 | Model Sparsity: 0.4734
Retraining Epoch [8/10]: Avg Total Loss: 10.1180 | Avg PrC Loss: 3.2549 | Avg SnC Loss: 1.7921 | Avg FiC Loss: 3.1488 | Avg CE Loss: 1.9222 | Model Sparsity: 0.4734
Retraining Epoch [9/10]: Avg Total Loss: 10.0762 | Avg PrC Loss: 3.2473 | Avg SnC Loss: 1.7937 | Avg FiC Loss: 3.1407 | Avg CE Loss: 1.8945 | Model Sparsity: 0.4734
Retraining Epoch [10/10]: Avg Total Loss: 10.0382 | Avg PrC Loss: 3.2426 | Avg SnC Loss: 1.7899 | Avg FiC Loss: 3.1352 | Avg CE Loss: 1.8706 | Model Sparsity: 0.4734
