Model : vgg19 - Learning Type: mnist/baseline
Configuration:
model_type: cv
model_name: vgg19
model_task: mnist
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 100
pruning_epochs: 100
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: baseline
scheduler_type: linear_with_warmup
optimizer_type: sgd
total_steps: 9900
warmup_steps: 990
prune: False
target_sparsity: 0.0
sparsity_scheduler: linear
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/mnist/vgg19_mnist_baseline.pt

Epoch [1/100]: Avg Loss: 1.1344 | Avg Accuracy: 95.38 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [2/100]: Avg Loss: 0.1012 | Avg Accuracy: 98.15 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [3/100]: Avg Loss: 0.0639 | Avg Accuracy: 98.43 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [4/100]: Avg Loss: 0.0525 | Avg Accuracy: 98.44 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [5/100]: Avg Loss: 0.0398 | Avg Accuracy: 98.98 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [6/100]: Avg Loss: 0.0341 | Avg Accuracy: 99.21 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [7/100]: Avg Loss: 0.0288 | Avg Accuracy: 98.92 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [8/100]: Avg Loss: 0.0310 | Avg Accuracy: 99.25 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [9/100]: Avg Loss: 0.0243 | Avg Accuracy: 98.97 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [10/100]: Avg Loss: 0.0245 | Avg Accuracy: 99.15 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [11/100]: Avg Loss: 0.0188 | Avg Accuracy: 99.18 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [12/100]: Avg Loss: 0.0158 | Avg Accuracy: 99.14 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [13/100]: Avg Loss: 0.0136 | Avg Accuracy: 99.12 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [14/100]: Avg Loss: 0.0131 | Avg Accuracy: 99.30 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [15/100]: Avg Loss: 0.0106 | Avg Accuracy: 99.18 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [16/100]: Avg Loss: 0.0092 | Avg Accuracy: 99.36 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [17/100]: Avg Loss: 0.0101 | Avg Accuracy: 99.41 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [18/100]: Avg Loss: 0.0106 | Avg Accuracy: 99.21 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [19/100]: Avg Loss: 0.0087 | Avg Accuracy: 99.14 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [20/100]: Avg Loss: 0.0073 | Avg Accuracy: 99.17 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [21/100]: Avg Loss: 0.0069 | Avg Accuracy: 99.33 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [22/100]: Avg Loss: 0.0069 | Avg Accuracy: 99.38 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [23/100]: Avg Loss: 0.0058 | Avg Accuracy: 99.46 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [24/100]: Avg Loss: 0.0056 | Avg Accuracy: 99.40 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [25/100]: Avg Loss: 0.0045 | Avg Accuracy: 99.40 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [26/100]: Avg Loss: 0.0037 | Avg Accuracy: 99.44 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [27/100]: Avg Loss: 0.0044 | Avg Accuracy: 99.40 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [28/100]: Avg Loss: 0.0029 | Avg Accuracy: 99.30 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [29/100]: Avg Loss: 0.0038 | Avg Accuracy: 99.41 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [30/100]: Avg Loss: 0.0047 | Avg Accuracy: 99.32 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [31/100]: Avg Loss: 0.0032 | Avg Accuracy: 99.28 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [32/100]: Avg Loss: 0.0036 | Avg Accuracy: 99.39 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [33/100]: Avg Loss: 0.0026 | Avg Accuracy: 99.29 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [34/100]: Avg Loss: 0.0033 | Avg Accuracy: 99.41 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [35/100]: Avg Loss: 0.0027 | Avg Accuracy: 99.24 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [36/100]: Avg Loss: 0.0036 | Avg Accuracy: 99.31 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [37/100]: Avg Loss: 0.0019 | Avg Accuracy: 99.41 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [38/100]: Avg Loss: 0.0013 | Avg Accuracy: 99.48 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
Epoch [39/100]: Avg Loss: 0.0014 | Avg Accuracy: 99.48 | Avg Perplexity: 0.000 |Model Sparsity: 0.0
