Model : vitb16 - Learning Type: cifar10/bacp_pruning/movement_pruning/0.95
Configuration:
model_name: vitb16
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vitb16/cifar10/vitb16_cifar10_movement_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 9.0356 | Avg PrC Loss: 4.1306 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.3369 | Avg CE Loss: 0.5681 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 11.1659 | Avg PrC Loss: 3.7314 | Avg SnC Loss: 2.9660 | Avg FiC Loss: 3.9348 | Avg CE Loss: 0.5337 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 10.6624 | Avg PrC Loss: 3.4855 | Avg SnC Loss: 3.0623 | Avg FiC Loss: 3.6375 | Avg CE Loss: 0.4771 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 10.2294 | Avg PrC Loss: 3.3012 | Avg SnC Loss: 3.1588 | Avg FiC Loss: 3.3774 | Avg CE Loss: 0.3920 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 9.6975 | Avg PrC Loss: 3.0865 | Avg SnC Loss: 3.2421 | Avg FiC Loss: 3.0816 | Avg CE Loss: 0.2872 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 9.1014 | Avg PrC Loss: 2.8282 | Avg SnC Loss: 3.3261 | Avg FiC Loss: 2.7693 | Avg CE Loss: 0.1778 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 8.6198 | Avg PrC Loss: 2.5865 | Avg SnC Loss: 3.3979 | Avg FiC Loss: 2.5318 | Avg CE Loss: 0.1035 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 8.3017 | Avg PrC Loss: 2.4158 | Avg SnC Loss: 3.4214 | Avg FiC Loss: 2.3971 | Avg CE Loss: 0.0674 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 8.2065 | Avg PrC Loss: 2.3732 | Avg SnC Loss: 3.4172 | Avg FiC Loss: 2.3611 | Avg CE Loss: 0.0550 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 8.1429 | Avg PrC Loss: 2.3487 | Avg SnC Loss: 3.4095 | Avg FiC Loss: 2.3380 | Avg CE Loss: 0.0466 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 8.1129 | Avg PrC Loss: 2.3380 | Avg SnC Loss: 3.4024 | Avg FiC Loss: 2.3292 | Avg CE Loss: 0.0434 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 11.9017 | Avg PrC Loss: 3.9839 | Avg SnC Loss: 3.2207 | Avg FiC Loss: 4.1611 | Avg CE Loss: 0.5360 | Model Sparsity: 0.7448
