Model : vit_small - Learning Type: svhn/bacp_pruning/magnitude_pruning/0.99
Configuration:
model_name: vit_small
model_task: svhn
model_type: cv
num_classes: 10
batch_size: 256
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 243
val_batches: 42
current_model_path: /dbfs/research/vit_small/svhn/vit_small_svhn_magnitude_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 5.6163 | Avg PrC Loss: 3.1237 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.3526 | Avg CE Loss: 0.1400 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 7.0596 | Avg PrC Loss: 3.1116 | Avg SnC Loss: 1.8008 | Avg FiC Loss: 2.0982 | Avg CE Loss: 0.0490 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 7.0008 | Avg PrC Loss: 3.0993 | Avg SnC Loss: 1.7956 | Avg FiC Loss: 2.0659 | Avg CE Loss: 0.0400 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 6.9748 | Avg PrC Loss: 3.0922 | Avg SnC Loss: 1.7964 | Avg FiC Loss: 2.0508 | Avg CE Loss: 0.0354 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 6.9584 | Avg PrC Loss: 3.0895 | Avg SnC Loss: 1.7960 | Avg FiC Loss: 2.0403 | Avg CE Loss: 0.0326 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 6.9454 | Avg PrC Loss: 3.0850 | Avg SnC Loss: 1.7968 | Avg FiC Loss: 2.0334 | Avg CE Loss: 0.0301 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 6.9346 | Avg PrC Loss: 3.0827 | Avg SnC Loss: 1.7964 | Avg FiC Loss: 2.0277 | Avg CE Loss: 0.0277 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 6.9321 | Avg PrC Loss: 3.0820 | Avg SnC Loss: 1.7987 | Avg FiC Loss: 2.0251 | Avg CE Loss: 0.0264 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 6.9230 | Avg PrC Loss: 3.0789 | Avg SnC Loss: 1.7988 | Avg FiC Loss: 2.0205 | Avg CE Loss: 0.0248 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 6.9160 | Avg PrC Loss: 3.0770 | Avg SnC Loss: 1.7988 | Avg FiC Loss: 2.0169 | Avg CE Loss: 0.0232 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 6.9125 | Avg PrC Loss: 3.0773 | Avg SnC Loss: 1.7991 | Avg FiC Loss: 2.0140 | Avg CE Loss: 0.0221 | Model Sparsity: 0.4831
Epoch [2/5]: Avg Total Loss: 8.7030 | Avg PrC Loss: 3.2149 | Avg SnC Loss: 2.4635 | Avg FiC Loss: 2.7767 | Avg CE Loss: 0.2479 | Model Sparsity: 0.7762
Retraining Epoch [1/10]: Avg Total Loss: 9.2139 | Avg PrC Loss: 3.1496 | Avg SnC Loss: 3.8085 | Avg FiC Loss: 2.1966 | Avg CE Loss: 0.0592 | Model Sparsity: 0.7762
Retraining Epoch [2/10]: Avg Total Loss: 9.0876 | Avg PrC Loss: 3.1338 | Avg SnC Loss: 3.7562 | Avg FiC Loss: 2.1502 | Avg CE Loss: 0.0474 | Model Sparsity: 0.7762
Retraining Epoch [3/10]: Avg Total Loss: 9.0439 | Avg PrC Loss: 3.1298 | Avg SnC Loss: 3.7408 | Avg FiC Loss: 2.1309 | Avg CE Loss: 0.0424 | Model Sparsity: 0.7762
Retraining Epoch [4/10]: Avg Total Loss: 9.0131 | Avg PrC Loss: 3.1237 | Avg SnC Loss: 3.7312 | Avg FiC Loss: 2.1184 | Avg CE Loss: 0.0398 | Model Sparsity: 0.7762
Retraining Epoch [5/10]: Avg Total Loss: 8.9907 | Avg PrC Loss: 3.1216 | Avg SnC Loss: 3.7232 | Avg FiC Loss: 2.1090 | Avg CE Loss: 0.0370 | Model Sparsity: 0.7762
Retraining Epoch [6/10]: Avg Total Loss: 8.9800 | Avg PrC Loss: 3.1191 | Avg SnC Loss: 3.7208 | Avg FiC Loss: 2.1046 | Avg CE Loss: 0.0355 | Model Sparsity: 0.7762
