Model : vit_tiny - Learning Type: cifar100/bacp_pruning/magnitude_pruning/0.99
Configuration:
model_name: vit_tiny
model_task: cifar100
model_type: cv
num_classes: 100
batch_size: 256
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 166
val_batches: 29
current_model_path: /dbfs/research/vit_tiny/cifar100/vit_tiny_cifar100_magnitude_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 7.0122 | Avg PrC Loss: 3.0271 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.8794 | Avg CE Loss: 1.1057 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 8.7335 | Avg PrC Loss: 2.9636 | Avg SnC Loss: 2.2700 | Avg FiC Loss: 2.6985 | Avg CE Loss: 0.8014 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 8.4817 | Avg PrC Loss: 2.9399 | Avg SnC Loss: 2.2297 | Avg FiC Loss: 2.6445 | Avg CE Loss: 0.6676 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 8.3654 | Avg PrC Loss: 2.9274 | Avg SnC Loss: 2.2135 | Avg FiC Loss: 2.6199 | Avg CE Loss: 0.6047 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 8.2865 | Avg PrC Loss: 2.9203 | Avg SnC Loss: 2.2055 | Avg FiC Loss: 2.6009 | Avg CE Loss: 0.5598 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 8.2361 | Avg PrC Loss: 2.9160 | Avg SnC Loss: 2.1983 | Avg FiC Loss: 2.5900 | Avg CE Loss: 0.5318 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 8.1944 | Avg PrC Loss: 2.9133 | Avg SnC Loss: 2.1943 | Avg FiC Loss: 2.5799 | Avg CE Loss: 0.5070 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 8.1626 | Avg PrC Loss: 2.9100 | Avg SnC Loss: 2.1896 | Avg FiC Loss: 2.5711 | Avg CE Loss: 0.4920 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 8.1404 | Avg PrC Loss: 2.9083 | Avg SnC Loss: 2.1862 | Avg FiC Loss: 2.5691 | Avg CE Loss: 0.4769 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 8.0897 | Avg PrC Loss: 2.8954 | Avg SnC Loss: 2.1768 | Avg FiC Loss: 2.5546 | Avg CE Loss: 0.4629 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 8.0784 | Avg PrC Loss: 2.8966 | Avg SnC Loss: 2.1777 | Avg FiC Loss: 2.5537 | Avg CE Loss: 0.4504 | Model Sparsity: 0.4831
