Model : vit_tiny - Learning Type: cifar100/bacp_pruning/movement_pruning/0.95
Configuration:
model_name: vit_tiny
model_task: cifar100
model_type: cv
num_classes: 100
batch_size: 256
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 166
val_batches: 29
current_model_path: /dbfs/research/vit_tiny/cifar100/vit_tiny_cifar100_movement_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 7.1818 | Avg PrC Loss: 3.0946 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.9939 | Avg CE Loss: 1.0933 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 9.0040 | Avg PrC Loss: 3.0106 | Avg SnC Loss: 2.3762 | Avg FiC Loss: 2.7826 | Avg CE Loss: 0.8346 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 8.7529 | Avg PrC Loss: 2.9792 | Avg SnC Loss: 2.3398 | Avg FiC Loss: 2.7225 | Avg CE Loss: 0.7114 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 8.6264 | Avg PrC Loss: 2.9633 | Avg SnC Loss: 2.3234 | Avg FiC Loss: 2.6901 | Avg CE Loss: 0.6497 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 8.5283 | Avg PrC Loss: 2.9491 | Avg SnC Loss: 2.3101 | Avg FiC Loss: 2.6660 | Avg CE Loss: 0.6031 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 8.4860 | Avg PrC Loss: 2.9457 | Avg SnC Loss: 2.3098 | Avg FiC Loss: 2.6554 | Avg CE Loss: 0.5752 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 8.4266 | Avg PrC Loss: 2.9355 | Avg SnC Loss: 2.3018 | Avg FiC Loss: 2.6375 | Avg CE Loss: 0.5518 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 8.3882 | Avg PrC Loss: 2.9305 | Avg SnC Loss: 2.2972 | Avg FiC Loss: 2.6272 | Avg CE Loss: 0.5334 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 8.3749 | Avg PrC Loss: 2.9293 | Avg SnC Loss: 2.2996 | Avg FiC Loss: 2.6263 | Avg CE Loss: 0.5198 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 8.3302 | Avg PrC Loss: 2.9243 | Avg SnC Loss: 2.2894 | Avg FiC Loss: 2.6115 | Avg CE Loss: 0.5051 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 8.3231 | Avg PrC Loss: 2.9251 | Avg SnC Loss: 2.2911 | Avg FiC Loss: 2.6127 | Avg CE Loss: 0.4942 | Model Sparsity: 0.4636
