Model : vgg11 - Learning Type: cifar100/pruning/magnitude_pruning/0.99
Configuration:
model_type: cv
model_name: vgg11
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_magnitude_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vgg11/cifar100/vgg11_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.1087 | Avg Accuracy: 64.300 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.1456 | Avg Accuracy: 63.853 | Model Sparsity: 0.4831
Recovery epoch [2/10]: Avg Loss: 0.1511 | Avg Accuracy: 63.142 | Model Sparsity: 0.4831
Recovery epoch [3/10]: Avg Loss: 0.1512 | Avg Accuracy: 64.021 | Model Sparsity: 0.4831
Recovery epoch [4/10]: Avg Loss: 0.1439 | Avg Accuracy: 64.007 | Model Sparsity: 0.4831
Recovery epoch [5/10]: Avg Loss: 0.1450 | Avg Accuracy: 63.839 | Model Sparsity: 0.4831
Recovery epoch [6/10]: Avg Loss: 0.1540 | Avg Accuracy: 64.425 | Model Sparsity: 0.4831
Recovery epoch [7/10]: Avg Loss: 0.1447 | Avg Accuracy: 64.272 | Model Sparsity: 0.4831
Recovery epoch [8/10]: Avg Loss: 0.1381 | Avg Accuracy: 63.658 | Model Sparsity: 0.4831
Recovery epoch [9/10]: Avg Loss: 0.1333 | Avg Accuracy: 63.909 | Model Sparsity: 0.4831
Recovery epoch [10/10]: Avg Loss: 0.1249 | Avg Accuracy: 64.481 | Model Sparsity: 0.4831
Epoch [2/5]: Avg Loss: 0.1611 | Avg Accuracy: 65.276 | Avg Perplexity: 0.000 |Model Sparsity: 0.7762
Recovery epoch [1/10]: Avg Loss: 0.1277 | Avg Accuracy: 64.774 | Model Sparsity: 0.7762
Recovery epoch [2/10]: Avg Loss: 0.1210 | Avg Accuracy: 64.774 | Model Sparsity: 0.7762
