Model : vgg19 - Learning Type: cifar10/pruning/magnitude_pruning/0.95
Configuration:
model_type: cv
model_name: vgg19
model_task: cifar10
num_classes: 10
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg19/cifar10/vgg19_cifar10_magnitude_pruning_0.95_pruning.pt
finetuned_weights: /dbfs/research/vgg19/cifar10/vgg19_cifar10_baseline.pt

Epoch [1/5]: Avg Loss: 0.1085 | Avg Accuracy: 97.42 | Avg Perplexity: 0.000 |Model Sparsity: 0.4636
Recovery epoch [1/10]: Avg Loss: 0.0903 | Avg Accuracy: 97.81 | Model Sparsity: 0.4636
Recovery epoch [2/10]: Avg Loss: 0.0687 | Avg Accuracy: 97.60 | Model Sparsity: 0.4636
Recovery epoch [3/10]: Avg Loss: 0.0649 | Avg Accuracy: 97.53 | Model Sparsity: 0.4636
Recovery epoch [4/10]: Avg Loss: 0.0549 | Avg Accuracy: 97.74 | Model Sparsity: 0.4636
Recovery epoch [5/10]: Avg Loss: 0.0526 | Avg Accuracy: 97.13 | Model Sparsity: 0.4636
Recovery epoch [6/10]: Avg Loss: 0.0580 | Avg Accuracy: 97.45 | Model Sparsity: 0.4636
Recovery epoch [7/10]: Avg Loss: 0.0530 | Avg Accuracy: 96.29 | Model Sparsity: 0.4636
Recovery epoch [8/10]: Avg Loss: 0.0497 | Avg Accuracy: 96.71 | Model Sparsity: 0.4636
Recovery epoch [9/10]: Avg Loss: 0.0513 | Avg Accuracy: 97.14 | Model Sparsity: 0.4636
Recovery epoch [10/10]: Avg Loss: 0.0465 | Avg Accuracy: 96.89 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Loss: 0.0378 | Avg Accuracy: 97.13 | Avg Perplexity: 0.000 |Model Sparsity: 0.7448
Recovery epoch [1/10]: Avg Loss: 0.0263 | Avg Accuracy: 97.25 | Model Sparsity: 0.7448
Recovery epoch [2/10]: Avg Loss: 0.0260 | Avg Accuracy: 96.76 | Model Sparsity: 0.7448
