Model : resnet50 - Learning Type: cifar10/bacp_LS_disable_supervised_loss/magnitude_pruning/0.95
Configuration:
model_name: resnet50
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 5
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar10/resnet50_cifar10_magnitude_pruning_0.95_bacp_LS_disable_supervised_loss.pt

Epoch [1/5]: Avg Total Loss: 4.5731 | Avg PrC Loss: 1.9854 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.1849 | Avg CE Loss: 0.4029 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 4.2839 | Avg PrC Loss: 1.9606 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.1149 | Avg CE Loss: 0.2084 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 3.8824 | Avg PrC Loss: 1.9168 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.8076 | Avg CE Loss: 0.1580 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 3.5386 | Avg PrC Loss: 1.8706 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5356 | Avg CE Loss: 0.1324 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 3.3655 | Avg PrC Loss: 1.8275 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4302 | Avg CE Loss: 0.1079 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 3.2022 | Avg PrC Loss: 1.7737 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.3363 | Avg CE Loss: 0.0923 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 3.0943 | Avg PrC Loss: 1.7415 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.2692 | Avg CE Loss: 0.0835 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 3.0320 | Avg PrC Loss: 1.7246 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.2312 | Avg CE Loss: 0.0762 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 2.9976 | Avg PrC Loss: 1.7164 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.2092 | Avg CE Loss: 0.0719 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 2.9729 | Avg PrC Loss: 1.7116 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.1947 | Avg CE Loss: 0.0666 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 2.9532 | Avg PrC Loss: 1.7039 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.1848 | Avg CE Loss: 0.0646 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 3.7139 | Avg PrC Loss: 1.7310 | Avg SnC Loss: 0.7418 | Avg FiC Loss: 1.1764 | Avg CE Loss: 0.0647 | Model Sparsity: 0.7448
Retraining Epoch [1/10]: Avg Total Loss: 3.6664 | Avg PrC Loss: 1.7225 | Avg SnC Loss: 0.7278 | Avg FiC Loss: 1.1592 | Avg CE Loss: 0.0569 | Model Sparsity: 0.7448
Retraining Epoch [2/10]: Avg Total Loss: 3.6643 | Avg PrC Loss: 1.7201 | Avg SnC Loss: 0.7288 | Avg FiC Loss: 1.1573 | Avg CE Loss: 0.0580 | Model Sparsity: 0.7448
Retraining Epoch [3/10]: Avg Total Loss: 3.6568 | Avg PrC Loss: 1.7182 | Avg SnC Loss: 0.7268 | Avg FiC Loss: 1.1551 | Avg CE Loss: 0.0567 | Model Sparsity: 0.7448
Retraining Epoch [4/10]: Avg Total Loss: 3.6471 | Avg PrC Loss: 1.7152 | Avg SnC Loss: 0.7246 | Avg FiC Loss: 1.1505 | Avg CE Loss: 0.0568 | Model Sparsity: 0.7448
Retraining Epoch [5/10]: Avg Total Loss: 3.6356 | Avg PrC Loss: 1.7140 | Avg SnC Loss: 0.7208 | Avg FiC Loss: 1.1454 | Avg CE Loss: 0.0555 | Model Sparsity: 0.7448
Retraining Epoch [6/10]: Avg Total Loss: 3.6378 | Avg PrC Loss: 1.7115 | Avg SnC Loss: 0.7241 | Avg FiC Loss: 1.1466 | Avg CE Loss: 0.0555 | Model Sparsity: 0.7448
Retraining Epoch [7/10]: Avg Total Loss: 3.6278 | Avg PrC Loss: 1.7111 | Avg SnC Loss: 0.7181 | Avg FiC Loss: 1.1429 | Avg CE Loss: 0.0558 | Model Sparsity: 0.7448
