Model : resnet50 - Learning Type: svhn/bacp_pruning/magnitude_pruning/0.95
Configuration:
model_name: resnet50
model_task: svhn
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 121
val_batches: 21
current_model_path: /dbfs/research/resnet50/svhn/resnet50_svhn_magnitude_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.1707 | Avg PrC Loss: 3.8601 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.0234 | Avg CE Loss: 0.2871 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 11.1689 | Avg PrC Loss: 3.8204 | Avg SnC Loss: 3.4586 | Avg FiC Loss: 3.7949 | Avg CE Loss: 0.0949 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 10.3840 | Avg PrC Loss: 3.6992 | Avg SnC Loss: 3.4888 | Avg FiC Loss: 3.1061 | Avg CE Loss: 0.0899 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 10.0516 | Avg PrC Loss: 3.5801 | Avg SnC Loss: 3.5225 | Avg FiC Loss: 2.8758 | Avg CE Loss: 0.0732 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 9.9589 | Avg PrC Loss: 3.5211 | Avg SnC Loss: 3.5436 | Avg FiC Loss: 2.8300 | Avg CE Loss: 0.0641 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 9.8602 | Avg PrC Loss: 3.4389 | Avg SnC Loss: 3.5706 | Avg FiC Loss: 2.7911 | Avg CE Loss: 0.0596 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 9.7811 | Avg PrC Loss: 3.3850 | Avg SnC Loss: 3.5925 | Avg FiC Loss: 2.7471 | Avg CE Loss: 0.0564 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 9.7120 | Avg PrC Loss: 3.3454 | Avg SnC Loss: 3.6128 | Avg FiC Loss: 2.6996 | Avg CE Loss: 0.0542 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 9.6631 | Avg PrC Loss: 3.3174 | Avg SnC Loss: 3.6282 | Avg FiC Loss: 2.6635 | Avg CE Loss: 0.0540 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 9.6265 | Avg PrC Loss: 3.2962 | Avg SnC Loss: 3.6383 | Avg FiC Loss: 2.6390 | Avg CE Loss: 0.0529 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 9.5968 | Avg PrC Loss: 3.2791 | Avg SnC Loss: 3.6461 | Avg FiC Loss: 2.6204 | Avg CE Loss: 0.0511 | Model Sparsity: 0.4636
