Model : vgg11 - Learning Type: cifar100/pruning/movement_pruning/0.99
Configuration:
model_type: cv
model_name: vgg11
model_task: cifar100
num_classes: 100
criterion: CrossEntropyLoss()
embedding_dim: 4096
epochs: 5
pruning_epochs: 5
recovery_epochs: 10
batch_size: 512
learning_rate: 0.01
learning_type: pruning
optimizer_type: sgd
prune: True
pruning_type: movement_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
enable_mixed_precision: True
device: cuda
save_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_movement_pruning_0.99_pruning.pt
finetuned_weights: /dbfs/research/vgg11/cifar100/vgg11_cifar100_baseline.pt

Epoch [1/5]: Avg Loss: 0.2115 | Avg Accuracy: 63.072 | Avg Perplexity: 0.000 |Model Sparsity: 0.4831
Recovery epoch [1/10]: Avg Loss: 0.2440 | Avg Accuracy: 64.425 | Model Sparsity: 0.4831
Recovery epoch [2/10]: Avg Loss: 0.2361 | Avg Accuracy: 62.849 | Model Sparsity: 0.4831
Recovery epoch [3/10]: Avg Loss: 0.2270 | Avg Accuracy: 64.355 | Model Sparsity: 0.4831
Recovery epoch [4/10]: Avg Loss: 0.2103 | Avg Accuracy: 63.588 | Model Sparsity: 0.4831
Recovery epoch [5/10]: Avg Loss: 0.1962 | Avg Accuracy: 63.672 | Model Sparsity: 0.4831
Recovery epoch [6/10]: Avg Loss: 0.1798 | Avg Accuracy: 64.648 | Model Sparsity: 0.4831
Recovery epoch [7/10]: Avg Loss: 0.1799 | Avg Accuracy: 63.811 | Model Sparsity: 0.4831
Recovery epoch [8/10]: Avg Loss: 0.1778 | Avg Accuracy: 63.965 | Model Sparsity: 0.4831
Recovery epoch [9/10]: Avg Loss: 0.1693 | Avg Accuracy: 63.491 | Model Sparsity: 0.4831
Recovery epoch [10/10]: Avg Loss: 0.1663 | Avg Accuracy: 64.886 | Model Sparsity: 0.4831
Epoch [2/5]: Avg Loss: 0.2513 | Avg Accuracy: 64.007 | Avg Perplexity: 0.000 |Model Sparsity: 0.7762
Recovery epoch [1/10]: Avg Loss: 0.2184 | Avg Accuracy: 64.355 | Model Sparsity: 0.7762
Recovery epoch [2/10]: Avg Loss: 0.1950 | Avg Accuracy: 64.090 | Model Sparsity: 0.7762
Recovery epoch [3/10]: Avg Loss: 0.1955 | Avg Accuracy: 63.407 | Model Sparsity: 0.7762
Recovery epoch [4/10]: Avg Loss: 0.1832 | Avg Accuracy: 64.746 | Model Sparsity: 0.7762
Recovery epoch [5/10]: Avg Loss: 0.1750 | Avg Accuracy: 65.109 | Model Sparsity: 0.7762
Recovery epoch [6/10]: Avg Loss: 0.1747 | Avg Accuracy: 64.858 | Model Sparsity: 0.7762
Recovery epoch [7/10]: Avg Loss: 0.1567 | Avg Accuracy: 64.746 | Model Sparsity: 0.7762
Recovery epoch [8/10]: Avg Loss: 0.1464 | Avg Accuracy: 64.802 | Model Sparsity: 0.7762
Recovery epoch [9/10]: Avg Loss: 0.1375 | Avg Accuracy: 64.425 | Model Sparsity: 0.7762
Recovery epoch [10/10]: Avg Loss: 0.1456 | Avg Accuracy: 64.732 | Model Sparsity: 0.7762
Epoch [3/5]: Avg Loss: 0.7533 | Avg Accuracy: 63.923 | Avg Perplexity: 0.000 |Model Sparsity: 0.9266
Recovery epoch [1/10]: Avg Loss: 0.4614 | Avg Accuracy: 65.179 | Model Sparsity: 0.9266
Recovery epoch [2/10]: Avg Loss: 0.3880 | Avg Accuracy: 64.369 | Model Sparsity: 0.9266
Recovery epoch [3/10]: Avg Loss: 0.3386 | Avg Accuracy: 64.593 | Model Sparsity: 0.9266
Recovery epoch [4/10]: Avg Loss: 0.2981 | Avg Accuracy: 64.355 | Model Sparsity: 0.9266
Recovery epoch [5/10]: Avg Loss: 0.2786 | Avg Accuracy: 65.360 | Model Sparsity: 0.9266
Recovery epoch [6/10]: Avg Loss: 0.2581 | Avg Accuracy: 64.746 | Model Sparsity: 0.9266
Recovery epoch [7/10]: Avg Loss: 0.2297 | Avg Accuracy: 64.439 | Model Sparsity: 0.9266
Recovery epoch [8/10]: Avg Loss: 0.2208 | Avg Accuracy: 64.439 | Model Sparsity: 0.9266
Recovery epoch [9/10]: Avg Loss: 0.2072 | Avg Accuracy: 64.481 | Model Sparsity: 0.9266
Recovery epoch [10/10]: Avg Loss: 0.1914 | Avg Accuracy: 64.802 | Model Sparsity: 0.9266
Epoch [4/5]: Avg Loss: 2.9093 | Avg Accuracy: 49.763 | Avg Perplexity: 0.000 |Model Sparsity: 0.9821
Recovery epoch [1/10]: Avg Loss: 1.8430 | Avg Accuracy: 54.841 | Model Sparsity: 0.9821
