Model : vit_small - Learning Type: svhn/bacp_pruning/movement_pruning/0.99
Configuration:
model_name: vit_small
model_task: svhn
model_type: cv
num_classes: 10
batch_size: 256
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 243
val_batches: 42
current_model_path: /dbfs/research/vit_small/svhn/vit_small_svhn_movement_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 5.6331 | Avg PrC Loss: 3.0938 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.3978 | Avg CE Loss: 0.1415 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 5.2517 | Avg PrC Loss: 3.0457 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.1569 | Avg CE Loss: 0.0491 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 5.1930 | Avg PrC Loss: 3.0334 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.1198 | Avg CE Loss: 0.0398 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 5.1632 | Avg PrC Loss: 3.0262 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.1019 | Avg CE Loss: 0.0351 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 5.1405 | Avg PrC Loss: 3.0215 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0874 | Avg CE Loss: 0.0316 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 5.1247 | Avg PrC Loss: 3.0177 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0781 | Avg CE Loss: 0.0289 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 5.1133 | Avg PrC Loss: 3.0152 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0712 | Avg CE Loss: 0.0269 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 5.1033 | Avg PrC Loss: 3.0131 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0656 | Avg CE Loss: 0.0247 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 5.0941 | Avg PrC Loss: 3.0107 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0604 | Avg CE Loss: 0.0230 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 5.0882 | Avg PrC Loss: 3.0088 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0573 | Avg CE Loss: 0.0222 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 5.0831 | Avg PrC Loss: 3.0082 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.0538 | Avg CE Loss: 0.0210 | Model Sparsity: 0.4831
