Model : vgg11 - Learning Type: cifar10/bacp_pruning/movement_pruning/0.95
Configuration:
model_name: vgg11
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.001
optimizer_type: adamw
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg11/cifar10/vgg11_cifar10_movement_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.0909 | Avg PrC Loss: 4.0960 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.5415 | Avg CE Loss: 0.4534 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 9.7381 | Avg PrC Loss: 3.7346 | Avg SnC Loss: 2.7910 | Avg FiC Loss: 2.9658 | Avg CE Loss: 0.2466 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 9.4387 | Avg PrC Loss: 3.6117 | Avg SnC Loss: 2.8034 | Avg FiC Loss: 2.8293 | Avg CE Loss: 0.1942 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 9.2832 | Avg PrC Loss: 3.5308 | Avg SnC Loss: 2.8232 | Avg FiC Loss: 2.7633 | Avg CE Loss: 0.1660 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 9.1741 | Avg PrC Loss: 3.4663 | Avg SnC Loss: 2.8357 | Avg FiC Loss: 2.7226 | Avg CE Loss: 0.1496 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 9.0723 | Avg PrC Loss: 3.4117 | Avg SnC Loss: 2.8421 | Avg FiC Loss: 2.6847 | Avg CE Loss: 0.1338 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 9.0048 | Avg PrC Loss: 3.3634 | Avg SnC Loss: 2.8511 | Avg FiC Loss: 2.6647 | Avg CE Loss: 0.1257 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 8.9532 | Avg PrC Loss: 3.3337 | Avg SnC Loss: 2.8551 | Avg FiC Loss: 2.6466 | Avg CE Loss: 0.1178 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 8.9142 | Avg PrC Loss: 3.3058 | Avg SnC Loss: 2.8633 | Avg FiC Loss: 2.6353 | Avg CE Loss: 0.1097 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 8.8645 | Avg PrC Loss: 3.2790 | Avg SnC Loss: 2.8619 | Avg FiC Loss: 2.6203 | Avg CE Loss: 0.1033 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 8.8421 | Avg PrC Loss: 3.2612 | Avg SnC Loss: 2.8629 | Avg FiC Loss: 2.6168 | Avg CE Loss: 0.1012 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 8.8372 | Avg PrC Loss: 3.2508 | Avg SnC Loss: 2.8686 | Avg FiC Loss: 2.6127 | Avg CE Loss: 0.1050 | Model Sparsity: 0.7448
Retraining Epoch [1/10]: Avg Total Loss: 10.8697 | Avg PrC Loss: 3.2014 | Avg SnC Loss: 4.9752 | Avg FiC Loss: 2.5998 | Avg CE Loss: 0.0934 | Model Sparsity: 0.7448
