Model : vgg11 - Learning Type: cifar10/bacp_pruning/movement_pruning/0.95
Configuration:
model_name: vgg11
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg11/cifar10/vgg11_cifar10_movement_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 6.6016 | Avg PrC Loss: 3.2535 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.0322 | Avg CE Loss: 0.3160 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 8.8914 | Avg PrC Loss: 3.2056 | Avg SnC Loss: 2.6081 | Avg FiC Loss: 2.8829 | Avg CE Loss: 0.1947 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 8.7836 | Avg PrC Loss: 3.1892 | Avg SnC Loss: 2.5859 | Avg FiC Loss: 2.8442 | Avg CE Loss: 0.1644 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 8.7354 | Avg PrC Loss: 3.1833 | Avg SnC Loss: 2.5751 | Avg FiC Loss: 2.8290 | Avg CE Loss: 0.1481 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 8.6912 | Avg PrC Loss: 3.1759 | Avg SnC Loss: 2.5666 | Avg FiC Loss: 2.8151 | Avg CE Loss: 0.1336 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 8.6660 | Avg PrC Loss: 3.1729 | Avg SnC Loss: 2.5633 | Avg FiC Loss: 2.8064 | Avg CE Loss: 0.1234 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 8.6545 | Avg PrC Loss: 3.1715 | Avg SnC Loss: 2.5621 | Avg FiC Loss: 2.8013 | Avg CE Loss: 0.1196 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 8.6179 | Avg PrC Loss: 3.1654 | Avg SnC Loss: 2.5534 | Avg FiC Loss: 2.7902 | Avg CE Loss: 0.1090 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 8.6131 | Avg PrC Loss: 3.1644 | Avg SnC Loss: 2.5535 | Avg FiC Loss: 2.7877 | Avg CE Loss: 0.1075 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 8.5972 | Avg PrC Loss: 3.1627 | Avg SnC Loss: 2.5505 | Avg FiC Loss: 2.7835 | Avg CE Loss: 0.1005 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 8.5827 | Avg PrC Loss: 3.1603 | Avg SnC Loss: 2.5479 | Avg FiC Loss: 2.7780 | Avg CE Loss: 0.0965 | Model Sparsity: 0.4636
