Model : resnet50 - Learning Type: cifar10/bacp_LS_disable_unsupervised_loss/magnitude_pruning/0.99
Configuration:
model_name: resnet50
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 5
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar10/resnet50_cifar10_magnitude_pruning_0.99_bacp_LS_disable_unsupervised_loss.pt

Epoch [1/5]: Avg Total Loss: 4.1444 | Avg PrC Loss: 1.8701 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.8762 | Avg CE Loss: 0.3981 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 3.6491 | Avg PrC Loss: 1.7812 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.6659 | Avg CE Loss: 0.2020 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 3.4107 | Avg PrC Loss: 1.7256 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5381 | Avg CE Loss: 0.1470 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 3.3319 | Avg PrC Loss: 1.7094 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5061 | Avg CE Loss: 0.1164 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 3.2975 | Avg PrC Loss: 1.7038 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4933 | Avg CE Loss: 0.1004 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 3.2725 | Avg PrC Loss: 1.7001 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4838 | Avg CE Loss: 0.0885 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 3.2604 | Avg PrC Loss: 1.6983 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4792 | Avg CE Loss: 0.0829 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 3.2522 | Avg PrC Loss: 1.6977 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4748 | Avg CE Loss: 0.0797 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 3.2435 | Avg PrC Loss: 1.6958 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4726 | Avg CE Loss: 0.0751 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 3.2361 | Avg PrC Loss: 1.6948 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4689 | Avg CE Loss: 0.0724 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 3.2351 | Avg PrC Loss: 1.6945 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.4683 | Avg CE Loss: 0.0723 | Model Sparsity: 0.4831
Epoch [2/5]: Avg Total Loss: 4.6059 | Avg PrC Loss: 1.6999 | Avg SnC Loss: 1.3499 | Avg FiC Loss: 1.4763 | Avg CE Loss: 0.0797 | Model Sparsity: 0.7762
