Model : resnet50 - Learning Type: svhn/bacp_pruning/movement_pruning/0.99
Configuration:
model_name: resnet50
model_task: svhn
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 121
val_batches: 21
current_model_path: /dbfs/research/resnet50/svhn/resnet50_svhn_movement_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.2722 | Avg PrC Loss: 3.7874 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.2421 | Avg CE Loss: 0.2426 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 11.4225 | Avg PrC Loss: 3.7769 | Avg SnC Loss: 3.4607 | Avg FiC Loss: 4.1100 | Avg CE Loss: 0.0749 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 10.8047 | Avg PrC Loss: 3.7481 | Avg SnC Loss: 3.4740 | Avg FiC Loss: 3.5077 | Avg CE Loss: 0.0749 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 10.2407 | Avg PrC Loss: 3.7062 | Avg SnC Loss: 3.4967 | Avg FiC Loss: 2.9668 | Avg CE Loss: 0.0710 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 10.0299 | Avg PrC Loss: 3.6454 | Avg SnC Loss: 3.5111 | Avg FiC Loss: 2.8160 | Avg CE Loss: 0.0573 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 9.9485 | Avg PrC Loss: 3.5832 | Avg SnC Loss: 3.5257 | Avg FiC Loss: 2.7901 | Avg CE Loss: 0.0496 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 9.9028 | Avg PrC Loss: 3.5502 | Avg SnC Loss: 3.5343 | Avg FiC Loss: 2.7733 | Avg CE Loss: 0.0450 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 9.8769 | Avg PrC Loss: 3.5321 | Avg SnC Loss: 3.5399 | Avg FiC Loss: 2.7624 | Avg CE Loss: 0.0426 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 9.8516 | Avg PrC Loss: 3.5209 | Avg SnC Loss: 3.5437 | Avg FiC Loss: 2.7482 | Avg CE Loss: 0.0387 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 9.8363 | Avg PrC Loss: 3.5106 | Avg SnC Loss: 3.5486 | Avg FiC Loss: 2.7379 | Avg CE Loss: 0.0391 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 9.8105 | Avg PrC Loss: 3.4988 | Avg SnC Loss: 3.5543 | Avg FiC Loss: 2.7208 | Avg CE Loss: 0.0366 | Model Sparsity: 0.4831
