Model : distilbert-base-uncased - Learning Type: wikitext2/bacp_pruning/wanda_pruning/0.99
Configuration:
model_name: distilbert-base-uncased
model_task: wikitext2
model_type: llm
num_classes: 30522
batch_size: 64
learning_rate: 0.001
optimizer_type: adamw
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: wanda_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 71
val_batches: 7
current_model_path: /dbfs/research/distilbert-base-uncased/wikitext2/distilbert-base-uncased_wikitext2_wanda_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 9.9698 | Avg PrC Loss: 3.7746 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.8607 | Avg CE Loss: 2.3346 | Model Sparsity: 0.482
Retraining Epoch [1/10]: Avg Total Loss: 11.3853 | Avg PrC Loss: 3.3871 | Avg SnC Loss: 2.5625 | Avg FiC Loss: 3.3822 | Avg CE Loss: 2.0534 | Model Sparsity: 0.482
Retraining Epoch [2/10]: Avg Total Loss: 10.9748 | Avg PrC Loss: 3.3032 | Avg SnC Loss: 2.4686 | Avg FiC Loss: 3.2587 | Avg CE Loss: 1.9444 | Model Sparsity: 0.482
Retraining Epoch [3/10]: Avg Total Loss: 10.7955 | Avg PrC Loss: 3.2694 | Avg SnC Loss: 2.4533 | Avg FiC Loss: 3.2052 | Avg CE Loss: 1.8676 | Model Sparsity: 0.482
Retraining Epoch [4/10]: Avg Total Loss: 10.6776 | Avg PrC Loss: 3.2519 | Avg SnC Loss: 2.4471 | Avg FiC Loss: 3.1739 | Avg CE Loss: 1.8048 | Model Sparsity: 0.482
Retraining Epoch [5/10]: Avg Total Loss: 10.5965 | Avg PrC Loss: 3.2409 | Avg SnC Loss: 2.4458 | Avg FiC Loss: 3.1537 | Avg CE Loss: 1.7560 | Model Sparsity: 0.482
Retraining Epoch [6/10]: Avg Total Loss: 10.5300 | Avg PrC Loss: 3.2318 | Avg SnC Loss: 2.4415 | Avg FiC Loss: 3.1380 | Avg CE Loss: 1.7187 | Model Sparsity: 0.482
Retraining Epoch [7/10]: Avg Total Loss: 10.4758 | Avg PrC Loss: 3.2263 | Avg SnC Loss: 2.4415 | Avg FiC Loss: 3.1256 | Avg CE Loss: 1.6824 | Model Sparsity: 0.482
Retraining Epoch [8/10]: Avg Total Loss: 10.4257 | Avg PrC Loss: 3.2209 | Avg SnC Loss: 2.4395 | Avg FiC Loss: 3.1137 | Avg CE Loss: 1.6515 | Model Sparsity: 0.482
Retraining Epoch [9/10]: Avg Total Loss: 10.3815 | Avg PrC Loss: 3.2142 | Avg SnC Loss: 2.4379 | Avg FiC Loss: 3.1045 | Avg CE Loss: 1.6249 | Model Sparsity: 0.482
Retraining Epoch [10/10]: Avg Total Loss: 10.3452 | Avg PrC Loss: 3.2106 | Avg SnC Loss: 2.4362 | Avg FiC Loss: 3.0975 | Avg CE Loss: 1.6009 | Model Sparsity: 0.482
Epoch [2/5]: Avg Total Loss: 11.8541 | Avg PrC Loss: 3.5803 | Avg SnC Loss: 2.9499 | Avg FiC Loss: 3.5859 | Avg CE Loss: 1.7380 | Model Sparsity: 0.7744
Retraining Epoch [1/10]: Avg Total Loss: 13.9260 | Avg PrC Loss: 3.4174 | Avg SnC Loss: 5.4998 | Avg FiC Loss: 3.3724 | Avg CE Loss: 1.6363 | Model Sparsity: 0.7744
Retraining Epoch [2/10]: Avg Total Loss: 13.7531 | Avg PrC Loss: 3.3950 | Avg SnC Loss: 5.4061 | Avg FiC Loss: 3.3380 | Avg CE Loss: 1.6140 | Model Sparsity: 0.7744
Retraining Epoch [3/10]: Avg Total Loss: 13.6846 | Avg PrC Loss: 3.3832 | Avg SnC Loss: 5.3889 | Avg FiC Loss: 3.3199 | Avg CE Loss: 1.5926 | Model Sparsity: 0.7744
Retraining Epoch [4/10]: Avg Total Loss: 13.6009 | Avg PrC Loss: 3.3674 | Avg SnC Loss: 5.3627 | Avg FiC Loss: 3.2990 | Avg CE Loss: 1.5718 | Model Sparsity: 0.7744
Retraining Epoch [5/10]: Avg Total Loss: 13.5556 | Avg PrC Loss: 3.3599 | Avg SnC Loss: 5.3496 | Avg FiC Loss: 3.2874 | Avg CE Loss: 1.5586 | Model Sparsity: 0.7744
Retraining Epoch [6/10]: Avg Total Loss: 13.5255 | Avg PrC Loss: 3.3553 | Avg SnC Loss: 5.3459 | Avg FiC Loss: 3.2796 | Avg CE Loss: 1.5447 | Model Sparsity: 0.7744
Retraining Epoch [7/10]: Avg Total Loss: 13.4786 | Avg PrC Loss: 3.3470 | Avg SnC Loss: 5.3299 | Avg FiC Loss: 3.2678 | Avg CE Loss: 1.5340 | Model Sparsity: 0.7744
Retraining Epoch [8/10]: Avg Total Loss: 13.4581 | Avg PrC Loss: 3.3433 | Avg SnC Loss: 5.3303 | Avg FiC Loss: 3.2624 | Avg CE Loss: 1.5221 | Model Sparsity: 0.7744
Retraining Epoch [9/10]: Avg Total Loss: 13.4427 | Avg PrC Loss: 3.3408 | Avg SnC Loss: 5.3299 | Avg FiC Loss: 3.2575 | Avg CE Loss: 1.5145 | Model Sparsity: 0.7744
Retraining Epoch [10/10]: Avg Total Loss: 13.4148 | Avg PrC Loss: 3.3373 | Avg SnC Loss: 5.3258 | Avg FiC Loss: 3.2517 | Avg CE Loss: 1.5000 | Model Sparsity: 0.7744
Epoch [3/5]: Avg Total Loss: 16.9756 | Avg PrC Loss: 3.9185 | Avg SnC Loss: 7.1897 | Avg FiC Loss: 3.9757 | Avg CE Loss: 1.8916 | Model Sparsity: 0.9245
Retraining Epoch [1/10]: Avg Total Loss: 17.8874 | Avg PrC Loss: 3.7150 | Avg SnC Loss: 8.7094 | Avg FiC Loss: 3.7425 | Avg CE Loss: 1.7205 | Model Sparsity: 0.9245
Retraining Epoch [2/10]: Avg Total Loss: 17.4889 | Avg PrC Loss: 3.6680 | Avg SnC Loss: 8.4643 | Avg FiC Loss: 3.6833 | Avg CE Loss: 1.6732 | Model Sparsity: 0.9245
Retraining Epoch [3/10]: Avg Total Loss: 17.3109 | Avg PrC Loss: 3.6405 | Avg SnC Loss: 8.3705 | Avg FiC Loss: 3.6485 | Avg CE Loss: 1.6514 | Model Sparsity: 0.9245
Retraining Epoch [4/10]: Avg Total Loss: 17.2028 | Avg PrC Loss: 3.6245 | Avg SnC Loss: 8.3199 | Avg FiC Loss: 3.6272 | Avg CE Loss: 1.6312 | Model Sparsity: 0.9245
Retraining Epoch [5/10]: Avg Total Loss: 17.1145 | Avg PrC Loss: 3.6110 | Avg SnC Loss: 8.2770 | Avg FiC Loss: 3.6103 | Avg CE Loss: 1.6162 | Model Sparsity: 0.9245
