Model : vgg11 - Learning Type: cifar100/bacp_pruning/snip_pruning/0.99
Configuration:
model_name: vgg11
model_task: cifar100
model_type: cv
num_classes: 100
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: snip_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_snip_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 7.9820 | Avg PrC Loss: 3.4669 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4229 | Avg CE Loss: 1.0922 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 7.6556 | Avg PrC Loss: 3.3960 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3431 | Avg CE Loss: 0.9166 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 7.5422 | Avg PrC Loss: 3.3762 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3206 | Avg CE Loss: 0.8454 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 7.4897 | Avg PrC Loss: 3.3668 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3095 | Avg CE Loss: 0.8134 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 7.4401 | Avg PrC Loss: 3.3547 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2991 | Avg CE Loss: 0.7863 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 7.4037 | Avg PrC Loss: 3.3476 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2894 | Avg CE Loss: 0.7667 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 7.3853 | Avg PrC Loss: 3.3431 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2856 | Avg CE Loss: 0.7565 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 7.3761 | Avg PrC Loss: 3.3454 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2845 | Avg CE Loss: 0.7462 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 7.3531 | Avg PrC Loss: 3.3392 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2812 | Avg CE Loss: 0.7327 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 7.3349 | Avg PrC Loss: 3.3339 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2761 | Avg CE Loss: 0.7248 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 7.3236 | Avg PrC Loss: 3.3327 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2758 | Avg CE Loss: 0.7151 | Model Sparsity: 0.4831
