Model : vitl16 - Learning Type: cifar10/bacp_pruning/magnitude_pruning/0.95
Configuration:
model_name: vitl16
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 128
learning_rate: 0.001
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 332
val_batches: 58
current_model_path: /dbfs/research/vitl16/cifar10/vitl16_cifar10_magnitude_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 3.9493 | Avg PrC Loss: 1.6378 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.9297 | Avg CE Loss: 0.3818 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 4.9246 | Avg PrC Loss: 1.6644 | Avg SnC Loss: 1.3476 | Avg FiC Loss: 1.7783 | Avg CE Loss: 0.1343 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 4.8106 | Avg PrC Loss: 1.6570 | Avg SnC Loss: 1.3269 | Avg FiC Loss: 1.7452 | Avg CE Loss: 0.0815 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 4.7471 | Avg PrC Loss: 1.6488 | Avg SnC Loss: 1.3120 | Avg FiC Loss: 1.7238 | Avg CE Loss: 0.0625 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 4.7184 | Avg PrC Loss: 1.6459 | Avg SnC Loss: 1.3059 | Avg FiC Loss: 1.7134 | Avg CE Loss: 0.0533 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 4.6942 | Avg PrC Loss: 1.6425 | Avg SnC Loss: 1.3005 | Avg FiC Loss: 1.7035 | Avg CE Loss: 0.0477 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 4.6681 | Avg PrC Loss: 1.6383 | Avg SnC Loss: 1.2944 | Avg FiC Loss: 1.6931 | Avg CE Loss: 0.0424 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 4.6594 | Avg PrC Loss: 1.6371 | Avg SnC Loss: 1.2935 | Avg FiC Loss: 1.6893 | Avg CE Loss: 0.0394 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 4.6449 | Avg PrC Loss: 1.6348 | Avg SnC Loss: 1.2906 | Avg FiC Loss: 1.6829 | Avg CE Loss: 0.0367 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 4.6310 | Avg PrC Loss: 1.6318 | Avg SnC Loss: 1.2870 | Avg FiC Loss: 1.6786 | Avg CE Loss: 0.0336 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 4.6157 | Avg PrC Loss: 1.6295 | Avg SnC Loss: 1.2840 | Avg FiC Loss: 1.6711 | Avg CE Loss: 0.0311 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 4.8133 | Avg PrC Loss: 1.7217 | Avg SnC Loss: 1.3106 | Avg FiC Loss: 1.7414 | Avg CE Loss: 0.0396 | Model Sparsity: 0.7448
Retraining Epoch [1/10]: Avg Total Loss: 5.9779 | Avg PrC Loss: 1.6985 | Avg SnC Loss: 2.5664 | Avg FiC Loss: 1.6836 | Avg CE Loss: 0.0293 | Model Sparsity: 0.7448
Retraining Epoch [2/10]: Avg Total Loss: 5.9544 | Avg PrC Loss: 1.6878 | Avg SnC Loss: 2.5571 | Avg FiC Loss: 1.6821 | Avg CE Loss: 0.0275 | Model Sparsity: 0.7448
