Model : resnet50 - Learning Type: emnist/bacp_pruning/movement_pruning/0.97
Configuration:
model_name: resnet50
model_task: emnist
model_type: cv
num_classes: 47
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 187
val_batches: 33
current_model_path: /dbfs/research/resnet50/emnist/resnet50_emnist_movement_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.1267 | Avg PrC Loss: 3.7324 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.1810 | Avg CE Loss: 0.2133 | Model Sparsity: 0.4734
Retraining Epoch [1/10]: Avg Total Loss: 11.1749 | Avg PrC Loss: 3.6613 | Avg SnC Loss: 3.4494 | Avg FiC Loss: 3.9774 | Avg CE Loss: 0.0869 | Model Sparsity: 0.4734
Retraining Epoch [2/10]: Avg Total Loss: 10.0029 | Avg PrC Loss: 3.4442 | Avg SnC Loss: 3.5046 | Avg FiC Loss: 2.9638 | Avg CE Loss: 0.0904 | Model Sparsity: 0.4734
Retraining Epoch [3/10]: Avg Total Loss: 9.1974 | Avg PrC Loss: 3.3391 | Avg SnC Loss: 3.5558 | Avg FiC Loss: 2.2204 | Avg CE Loss: 0.0820 | Model Sparsity: 0.4734
Retraining Epoch [4/10]: Avg Total Loss: 9.1241 | Avg PrC Loss: 3.3088 | Avg SnC Loss: 3.5702 | Avg FiC Loss: 2.1710 | Avg CE Loss: 0.0742 | Model Sparsity: 0.4734
Retraining Epoch [5/10]: Avg Total Loss: 9.0836 | Avg PrC Loss: 3.2877 | Avg SnC Loss: 3.5802 | Avg FiC Loss: 2.1450 | Avg CE Loss: 0.0707 | Model Sparsity: 0.4734
Retraining Epoch [6/10]: Avg Total Loss: 9.0580 | Avg PrC Loss: 3.2747 | Avg SnC Loss: 3.5885 | Avg FiC Loss: 2.1251 | Avg CE Loss: 0.0697 | Model Sparsity: 0.4734
Retraining Epoch [7/10]: Avg Total Loss: 9.0426 | Avg PrC Loss: 3.2660 | Avg SnC Loss: 3.5942 | Avg FiC Loss: 2.1127 | Avg CE Loss: 0.0696 | Model Sparsity: 0.4734
Retraining Epoch [8/10]: Avg Total Loss: 9.0288 | Avg PrC Loss: 3.2584 | Avg SnC Loss: 3.5990 | Avg FiC Loss: 2.1013 | Avg CE Loss: 0.0700 | Model Sparsity: 0.4734
Retraining Epoch [9/10]: Avg Total Loss: 9.0209 | Avg PrC Loss: 3.2541 | Avg SnC Loss: 3.6029 | Avg FiC Loss: 2.0930 | Avg CE Loss: 0.0709 | Model Sparsity: 0.4734
Retraining Epoch [10/10]: Avg Total Loss: 9.0149 | Avg PrC Loss: 3.2505 | Avg SnC Loss: 3.6054 | Avg FiC Loss: 2.0873 | Avg CE Loss: 0.0717 | Model Sparsity: 0.4734
