Model : resnet50 - Learning Type: emnist/bacp_pruning/magnitude_pruning/0.99
Configuration:
model_name: resnet50
model_task: emnist
model_type: cv
num_classes: 47
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 187
val_batches: 33
current_model_path: /dbfs/research/resnet50/emnist/resnet50_emnist_magnitude_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 7.8633 | Avg PrC Loss: 3.6661 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.9784 | Avg CE Loss: 0.2188 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 9.6780 | Avg PrC Loss: 3.3868 | Avg SnC Loss: 3.2370 | Avg FiC Loss: 2.9595 | Avg CE Loss: 0.0947 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 8.7787 | Avg PrC Loss: 3.2402 | Avg SnC Loss: 3.3050 | Avg FiC Loss: 2.1507 | Avg CE Loss: 0.0827 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 8.7009 | Avg PrC Loss: 3.2051 | Avg SnC Loss: 3.3193 | Avg FiC Loss: 2.1030 | Avg CE Loss: 0.0735 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 8.6596 | Avg PrC Loss: 3.1822 | Avg SnC Loss: 3.3300 | Avg FiC Loss: 2.0771 | Avg CE Loss: 0.0701 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 8.6331 | Avg PrC Loss: 3.1672 | Avg SnC Loss: 3.3380 | Avg FiC Loss: 2.0593 | Avg CE Loss: 0.0687 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 8.6140 | Avg PrC Loss: 3.1568 | Avg SnC Loss: 3.3434 | Avg FiC Loss: 2.0458 | Avg CE Loss: 0.0680 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 8.6042 | Avg PrC Loss: 3.1508 | Avg SnC Loss: 3.3475 | Avg FiC Loss: 2.0374 | Avg CE Loss: 0.0685 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 8.5976 | Avg PrC Loss: 3.1456 | Avg SnC Loss: 3.3499 | Avg FiC Loss: 2.0327 | Avg CE Loss: 0.0694 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 8.5947 | Avg PrC Loss: 3.1425 | Avg SnC Loss: 3.3521 | Avg FiC Loss: 2.0299 | Avg CE Loss: 0.0703 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 8.5883 | Avg PrC Loss: 3.1387 | Avg SnC Loss: 3.3537 | Avg FiC Loss: 2.0252 | Avg CE Loss: 0.0707 | Model Sparsity: 0.4831
Epoch [2/5]: Avg Total Loss: 8.5705 | Avg PrC Loss: 3.1332 | Avg SnC Loss: 3.3554 | Avg FiC Loss: 2.0136 | Avg CE Loss: 0.0683 | Model Sparsity: 0.7762
Retraining Epoch [1/10]: Avg Total Loss: 10.2927 | Avg PrC Loss: 3.1527 | Avg SnC Loss: 5.1069 | Avg FiC Loss: 1.9615 | Avg CE Loss: 0.0716 | Model Sparsity: 0.7762
Retraining Epoch [2/10]: Avg Total Loss: 10.2994 | Avg PrC Loss: 3.1527 | Avg SnC Loss: 5.1100 | Avg FiC Loss: 1.9629 | Avg CE Loss: 0.0738 | Model Sparsity: 0.7762
Retraining Epoch [3/10]: Avg Total Loss: 10.2878 | Avg PrC Loss: 3.1500 | Avg SnC Loss: 5.1075 | Avg FiC Loss: 1.9581 | Avg CE Loss: 0.0722 | Model Sparsity: 0.7762
Retraining Epoch [4/10]: Avg Total Loss: 10.2832 | Avg PrC Loss: 3.1486 | Avg SnC Loss: 5.1064 | Avg FiC Loss: 1.9563 | Avg CE Loss: 0.0719 | Model Sparsity: 0.7762
Retraining Epoch [5/10]: Avg Total Loss: 10.2904 | Avg PrC Loss: 3.1488 | Avg SnC Loss: 5.1098 | Avg FiC Loss: 1.9591 | Avg CE Loss: 0.0727 | Model Sparsity: 0.7762
Retraining Epoch [6/10]: Avg Total Loss: 10.2811 | Avg PrC Loss: 3.1474 | Avg SnC Loss: 5.1072 | Avg FiC Loss: 1.9550 | Avg CE Loss: 0.0715 | Model Sparsity: 0.7762
Retraining Epoch [7/10]: Avg Total Loss: 10.2847 | Avg PrC Loss: 3.1473 | Avg SnC Loss: 5.1087 | Avg FiC Loss: 1.9565 | Avg CE Loss: 0.0722 | Model Sparsity: 0.7762
Retraining Epoch [8/10]: Avg Total Loss: 10.2819 | Avg PrC Loss: 3.1467 | Avg SnC Loss: 5.1083 | Avg FiC Loss: 1.9554 | Avg CE Loss: 0.0716 | Model Sparsity: 0.7762
Retraining Epoch [9/10]: Avg Total Loss: 10.2759 | Avg PrC Loss: 3.1455 | Avg SnC Loss: 5.1067 | Avg FiC Loss: 1.9534 | Avg CE Loss: 0.0704 | Model Sparsity: 0.7762
