Model : vgg11 - Learning Type: svhn/bacp_pruning/movement_pruning/0.95
Configuration:
model_name: vgg11
model_task: svhn
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 121
val_batches: 21
current_model_path: /dbfs/research/vgg11/svhn/vgg11_svhn_movement_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 6.6566 | Avg PrC Loss: 3.4592 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.9592 | Avg CE Loss: 0.2383 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 8.7666 | Avg PrC Loss: 3.4142 | Avg SnC Loss: 2.4911 | Avg FiC Loss: 2.7577 | Avg CE Loss: 0.1036 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 8.6741 | Avg PrC Loss: 3.3937 | Avg SnC Loss: 2.4654 | Avg FiC Loss: 2.7295 | Avg CE Loss: 0.0854 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 8.6327 | Avg PrC Loss: 3.3832 | Avg SnC Loss: 2.4564 | Avg FiC Loss: 2.7175 | Avg CE Loss: 0.0756 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 8.6050 | Avg PrC Loss: 3.3733 | Avg SnC Loss: 2.4511 | Avg FiC Loss: 2.7105 | Avg CE Loss: 0.0700 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 8.5844 | Avg PrC Loss: 3.3668 | Avg SnC Loss: 2.4470 | Avg FiC Loss: 2.7058 | Avg CE Loss: 0.0647 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 8.5752 | Avg PrC Loss: 3.3649 | Avg SnC Loss: 2.4458 | Avg FiC Loss: 2.7030 | Avg CE Loss: 0.0614 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 8.5652 | Avg PrC Loss: 3.3602 | Avg SnC Loss: 2.4449 | Avg FiC Loss: 2.7006 | Avg CE Loss: 0.0595 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 8.5549 | Avg PrC Loss: 3.3575 | Avg SnC Loss: 2.4424 | Avg FiC Loss: 2.6975 | Avg CE Loss: 0.0575 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 8.5496 | Avg PrC Loss: 3.3569 | Avg SnC Loss: 2.4412 | Avg FiC Loss: 2.6957 | Avg CE Loss: 0.0558 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 8.5442 | Avg PrC Loss: 3.3545 | Avg SnC Loss: 2.4403 | Avg FiC Loss: 2.6950 | Avg CE Loss: 0.0544 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 8.5478 | Avg PrC Loss: 3.3556 | Avg SnC Loss: 2.4418 | Avg FiC Loss: 2.6956 | Avg CE Loss: 0.0548 | Model Sparsity: 0.7448
Retraining Epoch [1/10]: Avg Total Loss: 10.8089 | Avg PrC Loss: 3.3500 | Avg SnC Loss: 4.7118 | Avg FiC Loss: 2.6957 | Avg CE Loss: 0.0513 | Model Sparsity: 0.7448
Retraining Epoch [2/10]: Avg Total Loss: 10.8077 | Avg PrC Loss: 3.3495 | Avg SnC Loss: 4.7094 | Avg FiC Loss: 2.6969 | Avg CE Loss: 0.0519 | Model Sparsity: 0.7448
