Model : vgg11 - Learning Type: emnist/bacp_pruning/movement_pruning/0.97
Configuration:
model_name: vgg11
model_task: emnist
model_type: cv
num_classes: 47
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 187
val_batches: 33
current_model_path: /dbfs/research/vgg11/emnist/vgg11_emnist_movement_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 5.6725 | Avg PrC Loss: 3.1826 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.2490 | Avg CE Loss: 0.2409 | Model Sparsity: 0.5091
Retraining Epoch [1/10]: Avg Total Loss: 7.1593 | Avg PrC Loss: 3.1783 | Avg SnC Loss: 1.8399 | Avg FiC Loss: 2.0413 | Avg CE Loss: 0.0999 | Model Sparsity: 0.5091
Retraining Epoch [2/10]: Avg Total Loss: 7.1100 | Avg PrC Loss: 3.1671 | Avg SnC Loss: 1.8295 | Avg FiC Loss: 2.0255 | Avg CE Loss: 0.0879 | Model Sparsity: 0.5091
Retraining Epoch [3/10]: Avg Total Loss: 7.0778 | Avg PrC Loss: 3.1595 | Avg SnC Loss: 1.8229 | Avg FiC Loss: 2.0149 | Avg CE Loss: 0.0805 | Model Sparsity: 0.5091
Retraining Epoch [4/10]: Avg Total Loss: 7.0615 | Avg PrC Loss: 3.1539 | Avg SnC Loss: 1.8207 | Avg FiC Loss: 2.0104 | Avg CE Loss: 0.0764 | Model Sparsity: 0.5091
Retraining Epoch [5/10]: Avg Total Loss: 7.0512 | Avg PrC Loss: 3.1517 | Avg SnC Loss: 1.8191 | Avg FiC Loss: 2.0069 | Avg CE Loss: 0.0736 | Model Sparsity: 0.5091
Retraining Epoch [6/10]: Avg Total Loss: 7.0433 | Avg PrC Loss: 3.1497 | Avg SnC Loss: 1.8179 | Avg FiC Loss: 2.0041 | Avg CE Loss: 0.0717 | Model Sparsity: 0.5091
Retraining Epoch [7/10]: Avg Total Loss: 7.0369 | Avg PrC Loss: 3.1475 | Avg SnC Loss: 1.8171 | Avg FiC Loss: 2.0024 | Avg CE Loss: 0.0698 | Model Sparsity: 0.5091
Retraining Epoch [8/10]: Avg Total Loss: 7.0360 | Avg PrC Loss: 3.1474 | Avg SnC Loss: 1.8174 | Avg FiC Loss: 2.0021 | Avg CE Loss: 0.0692 | Model Sparsity: 0.5091
Retraining Epoch [9/10]: Avg Total Loss: 7.0327 | Avg PrC Loss: 3.1470 | Avg SnC Loss: 1.8170 | Avg FiC Loss: 2.0003 | Avg CE Loss: 0.0683 | Model Sparsity: 0.5091
Retraining Epoch [10/10]: Avg Total Loss: 7.0290 | Avg PrC Loss: 3.1454 | Avg SnC Loss: 1.8166 | Avg FiC Loss: 1.9995 | Avg CE Loss: 0.0674 | Model Sparsity: 0.5091
Epoch [2/5]: Avg Total Loss: 7.0352 | Avg PrC Loss: 3.1462 | Avg SnC Loss: 1.8186 | Avg FiC Loss: 2.0020 | Avg CE Loss: 0.0684 | Model Sparsity: 0.7605
Retraining Epoch [1/10]: Avg Total Loss: 8.7869 | Avg PrC Loss: 3.1740 | Avg SnC Loss: 3.5541 | Avg FiC Loss: 1.9905 | Avg CE Loss: 0.0684 | Model Sparsity: 0.7605
Retraining Epoch [2/10]: Avg Total Loss: 8.7838 | Avg PrC Loss: 3.1734 | Avg SnC Loss: 3.5527 | Avg FiC Loss: 1.9894 | Avg CE Loss: 0.0684 | Model Sparsity: 0.7605
Retraining Epoch [3/10]: Avg Total Loss: 8.7803 | Avg PrC Loss: 3.1726 | Avg SnC Loss: 3.5515 | Avg FiC Loss: 1.9888 | Avg CE Loss: 0.0674 | Model Sparsity: 0.7605
Retraining Epoch [4/10]: Avg Total Loss: 8.7796 | Avg PrC Loss: 3.1712 | Avg SnC Loss: 3.5520 | Avg FiC Loss: 1.9891 | Avg CE Loss: 0.0673 | Model Sparsity: 0.7605
Retraining Epoch [5/10]: Avg Total Loss: 8.7733 | Avg PrC Loss: 3.1708 | Avg SnC Loss: 3.5490 | Avg FiC Loss: 1.9869 | Avg CE Loss: 0.0665 | Model Sparsity: 0.7605
Retraining Epoch [6/10]: Avg Total Loss: 8.7665 | Avg PrC Loss: 3.1696 | Avg SnC Loss: 3.5460 | Avg FiC Loss: 1.9854 | Avg CE Loss: 0.0655 | Model Sparsity: 0.7605
Retraining Epoch [7/10]: Avg Total Loss: 8.7686 | Avg PrC Loss: 3.1690 | Avg SnC Loss: 3.5483 | Avg FiC Loss: 1.9862 | Avg CE Loss: 0.0651 | Model Sparsity: 0.7605
Retraining Epoch [8/10]: Avg Total Loss: 8.7699 | Avg PrC Loss: 3.1701 | Avg SnC Loss: 3.5484 | Avg FiC Loss: 1.9865 | Avg CE Loss: 0.0649 | Model Sparsity: 0.7605
Retraining Epoch [9/10]: Avg Total Loss: 8.7646 | Avg PrC Loss: 3.1689 | Avg SnC Loss: 3.5463 | Avg FiC Loss: 1.9847 | Avg CE Loss: 0.0647 | Model Sparsity: 0.7605
Retraining Epoch [10/10]: Avg Total Loss: 8.7658 | Avg PrC Loss: 3.1696 | Avg SnC Loss: 3.5471 | Avg FiC Loss: 1.9853 | Avg CE Loss: 0.0638 | Model Sparsity: 0.7605
Epoch [3/5]: Avg Total Loss: 8.7816 | Avg PrC Loss: 3.1720 | Avg SnC Loss: 3.5532 | Avg FiC Loss: 1.9900 | Avg CE Loss: 0.0664 | Model Sparsity: 0.9079
Retraining Epoch [1/10]: Avg Total Loss: 10.4778 | Avg PrC Loss: 3.1920 | Avg SnC Loss: 5.2416 | Avg FiC Loss: 1.9794 | Avg CE Loss: 0.0649 | Model Sparsity: 0.9079
Retraining Epoch [2/10]: Avg Total Loss: 10.4776 | Avg PrC Loss: 3.1914 | Avg SnC Loss: 5.2423 | Avg FiC Loss: 1.9795 | Avg CE Loss: 0.0644 | Model Sparsity: 0.9079
Retraining Epoch [3/10]: Avg Total Loss: 10.4762 | Avg PrC Loss: 3.1902 | Avg SnC Loss: 5.2421 | Avg FiC Loss: 1.9794 | Avg CE Loss: 0.0645 | Model Sparsity: 0.9079
Retraining Epoch [4/10]: Avg Total Loss: 10.4739 | Avg PrC Loss: 3.1897 | Avg SnC Loss: 5.2413 | Avg FiC Loss: 1.9791 | Avg CE Loss: 0.0637 | Model Sparsity: 0.9079
Retraining Epoch [5/10]: Avg Total Loss: 10.4734 | Avg PrC Loss: 3.1901 | Avg SnC Loss: 5.2407 | Avg FiC Loss: 1.9787 | Avg CE Loss: 0.0639 | Model Sparsity: 0.9079
Retraining Epoch [6/10]: Avg Total Loss: 10.4730 | Avg PrC Loss: 3.1899 | Avg SnC Loss: 5.2413 | Avg FiC Loss: 1.9785 | Avg CE Loss: 0.0632 | Model Sparsity: 0.9079
Retraining Epoch [7/10]: Avg Total Loss: 10.4717 | Avg PrC Loss: 3.1894 | Avg SnC Loss: 5.2407 | Avg FiC Loss: 1.9785 | Avg CE Loss: 0.0631 | Model Sparsity: 0.9079
Retraining Epoch [8/10]: Avg Total Loss: 10.4682 | Avg PrC Loss: 3.1884 | Avg SnC Loss: 5.2390 | Avg FiC Loss: 1.9780 | Avg CE Loss: 0.0628 | Model Sparsity: 0.9079
Retraining Epoch [9/10]: Avg Total Loss: 10.4658 | Avg PrC Loss: 3.1890 | Avg SnC Loss: 5.2373 | Avg FiC Loss: 1.9772 | Avg CE Loss: 0.0622 | Model Sparsity: 0.9079
Retraining Epoch [10/10]: Avg Total Loss: 10.4678 | Avg PrC Loss: 3.1894 | Avg SnC Loss: 5.2385 | Avg FiC Loss: 1.9776 | Avg CE Loss: 0.0623 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Total Loss: 10.5373 | Avg PrC Loss: 3.1951 | Avg SnC Loss: 5.2768 | Avg FiC Loss: 1.9925 | Avg CE Loss: 0.0730 | Model Sparsity: 0.9622
Retraining Epoch [1/10]: Avg Total Loss: 12.1699 | Avg PrC Loss: 3.2127 | Avg SnC Loss: 6.9137 | Avg FiC Loss: 1.9777 | Avg CE Loss: 0.0658 | Model Sparsity: 0.9622
Retraining Epoch [2/10]: Avg Total Loss: 12.1628 | Avg PrC Loss: 3.2110 | Avg SnC Loss: 6.9107 | Avg FiC Loss: 1.9764 | Avg CE Loss: 0.0646 | Model Sparsity: 0.9622
Retraining Epoch [3/10]: Avg Total Loss: 12.1578 | Avg PrC Loss: 3.2108 | Avg SnC Loss: 6.9067 | Avg FiC Loss: 1.9757 | Avg CE Loss: 0.0645 | Model Sparsity: 0.9622
Retraining Epoch [4/10]: Avg Total Loss: 12.1579 | Avg PrC Loss: 3.2100 | Avg SnC Loss: 6.9078 | Avg FiC Loss: 1.9759 | Avg CE Loss: 0.0642 | Model Sparsity: 0.9622
Retraining Epoch [5/10]: Avg Total Loss: 12.1591 | Avg PrC Loss: 3.2107 | Avg SnC Loss: 6.9082 | Avg FiC Loss: 1.9759 | Avg CE Loss: 0.0644 | Model Sparsity: 0.9622
Retraining Epoch [6/10]: Avg Total Loss: 12.1537 | Avg PrC Loss: 3.2097 | Avg SnC Loss: 6.9046 | Avg FiC Loss: 1.9751 | Avg CE Loss: 0.0642 | Model Sparsity: 0.9622
Retraining Epoch [7/10]: Avg Total Loss: 12.1529 | Avg PrC Loss: 3.2096 | Avg SnC Loss: 6.9044 | Avg FiC Loss: 1.9750 | Avg CE Loss: 0.0638 | Model Sparsity: 0.9622
Retraining Epoch [8/10]: Avg Total Loss: 12.1545 | Avg PrC Loss: 3.2104 | Avg SnC Loss: 6.9060 | Avg FiC Loss: 1.9750 | Avg CE Loss: 0.0630 | Model Sparsity: 0.9622
Retraining Epoch [9/10]: Avg Total Loss: 12.1525 | Avg PrC Loss: 3.2094 | Avg SnC Loss: 6.9050 | Avg FiC Loss: 1.9749 | Avg CE Loss: 0.0631 | Model Sparsity: 0.9622
Retraining Epoch [10/10]: Avg Total Loss: 12.1560 | Avg PrC Loss: 3.2096 | Avg SnC Loss: 6.9067 | Avg FiC Loss: 1.9756 | Avg CE Loss: 0.0640 | Model Sparsity: 0.9622
Epoch [5/5]: Avg Total Loss: 12.1600 | Avg PrC Loss: 3.2105 | Avg SnC Loss: 6.9084 | Avg FiC Loss: 1.9762 | Avg CE Loss: 0.0650 | Model Sparsity: 0.97
Retraining Epoch [1/10]: Avg Total Loss: 13.8239 | Avg PrC Loss: 3.2263 | Avg SnC Loss: 8.5599 | Avg FiC Loss: 1.9735 | Avg CE Loss: 0.0641 | Model Sparsity: 0.97
Retraining Epoch [2/10]: Avg Total Loss: 13.8256 | Avg PrC Loss: 3.2257 | Avg SnC Loss: 8.5613 | Avg FiC Loss: 1.9741 | Avg CE Loss: 0.0645 | Model Sparsity: 0.97
Retraining Epoch [3/10]: Avg Total Loss: 13.8264 | Avg PrC Loss: 3.2260 | Avg SnC Loss: 8.5618 | Avg FiC Loss: 1.9743 | Avg CE Loss: 0.0644 | Model Sparsity: 0.97
Retraining Epoch [4/10]: Avg Total Loss: 13.8324 | Avg PrC Loss: 3.2258 | Avg SnC Loss: 8.5665 | Avg FiC Loss: 1.9750 | Avg CE Loss: 0.0650 | Model Sparsity: 0.97
Retraining Epoch [5/10]: Avg Total Loss: 13.8194 | Avg PrC Loss: 3.2254 | Avg SnC Loss: 8.5569 | Avg FiC Loss: 1.9732 | Avg CE Loss: 0.0640 | Model Sparsity: 0.97
Retraining Epoch [6/10]: Avg Total Loss: 13.8255 | Avg PrC Loss: 3.2258 | Avg SnC Loss: 8.5607 | Avg FiC Loss: 1.9744 | Avg CE Loss: 0.0646 | Model Sparsity: 0.97
Retraining Epoch [7/10]: Avg Total Loss: 13.8275 | Avg PrC Loss: 3.2265 | Avg SnC Loss: 8.5619 | Avg FiC Loss: 1.9743 | Avg CE Loss: 0.0648 | Model Sparsity: 0.97
Retraining Epoch [8/10]: Avg Total Loss: 13.8233 | Avg PrC Loss: 3.2259 | Avg SnC Loss: 8.5587 | Avg FiC Loss: 1.9741 | Avg CE Loss: 0.0646 | Model Sparsity: 0.97
Retraining Epoch [9/10]: Avg Total Loss: 13.8240 | Avg PrC Loss: 3.2260 | Avg SnC Loss: 8.5597 | Avg FiC Loss: 1.9741 | Avg CE Loss: 0.0642 | Model Sparsity: 0.97
Retraining Epoch [10/10]: Avg Total Loss: 13.8253 | Avg PrC Loss: 3.2260 | Avg SnC Loss: 8.5607 | Avg FiC Loss: 1.9742 | Avg CE Loss: 0.0644 | Model Sparsity: 0.97
