Model : vit_small - Learning Type: emnist/bacp_pruning/movement_pruning/0.97
Configuration:
model_name: vit_small
model_task: emnist
model_type: cv
num_classes: 47
batch_size: 256
learning_rate: 0.01
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 374
val_batches: 66
current_model_path: /dbfs/research/vit_small/emnist/vit_small_emnist_movement_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 5.1315 | Avg PrC Loss: 3.0996 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.8563 | Avg CE Loss: 0.1756 | Model Sparsity: 0.4734
Retraining Epoch [1/10]: Avg Total Loss: 4.7783 | Avg PrC Loss: 3.0759 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.6278 | Avg CE Loss: 0.0747 | Model Sparsity: 0.4734
Retraining Epoch [2/10]: Avg Total Loss: 4.7379 | Avg PrC Loss: 3.0713 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5995 | Avg CE Loss: 0.0671 | Model Sparsity: 0.4734
Retraining Epoch [3/10]: Avg Total Loss: 4.7176 | Avg PrC Loss: 3.0693 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5853 | Avg CE Loss: 0.0630 | Model Sparsity: 0.4734
Retraining Epoch [4/10]: Avg Total Loss: 4.7027 | Avg PrC Loss: 3.0678 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5747 | Avg CE Loss: 0.0602 | Model Sparsity: 0.4734
Retraining Epoch [5/10]: Avg Total Loss: 4.6924 | Avg PrC Loss: 3.0667 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5674 | Avg CE Loss: 0.0583 | Model Sparsity: 0.4734
Retraining Epoch [6/10]: Avg Total Loss: 4.6856 | Avg PrC Loss: 3.0661 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5627 | Avg CE Loss: 0.0568 | Model Sparsity: 0.4734
Retraining Epoch [7/10]: Avg Total Loss: 4.6799 | Avg PrC Loss: 3.0656 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5588 | Avg CE Loss: 0.0556 | Model Sparsity: 0.4734
Retraining Epoch [8/10]: Avg Total Loss: 4.6737 | Avg PrC Loss: 3.0652 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5542 | Avg CE Loss: 0.0544 | Model Sparsity: 0.4734
Retraining Epoch [9/10]: Avg Total Loss: 4.6701 | Avg PrC Loss: 3.0645 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5522 | Avg CE Loss: 0.0535 | Model Sparsity: 0.4734
Retraining Epoch [10/10]: Avg Total Loss: 4.6678 | Avg PrC Loss: 3.0646 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.5504 | Avg CE Loss: 0.0529 | Model Sparsity: 0.4734
Epoch [2/5]: Avg Total Loss: 7.8863 | Avg PrC Loss: 3.1670 | Avg SnC Loss: 2.0454 | Avg FiC Loss: 2.3332 | Avg CE Loss: 0.3406 | Model Sparsity: 0.7605
Retraining Epoch [1/10]: Avg Total Loss: 6.1871 | Avg PrC Loss: 3.1241 | Avg SnC Loss: 1.3954 | Avg FiC Loss: 1.5958 | Avg CE Loss: 0.0718 | Model Sparsity: 0.7605
Retraining Epoch [2/10]: Avg Total Loss: 6.1301 | Avg PrC Loss: 3.1205 | Avg SnC Loss: 1.3732 | Avg FiC Loss: 1.5707 | Avg CE Loss: 0.0658 | Model Sparsity: 0.7605
Retraining Epoch [3/10]: Avg Total Loss: 6.1038 | Avg PrC Loss: 3.1190 | Avg SnC Loss: 1.3632 | Avg FiC Loss: 1.5587 | Avg CE Loss: 0.0629 | Model Sparsity: 0.7605
Retraining Epoch [4/10]: Avg Total Loss: 6.0857 | Avg PrC Loss: 3.1177 | Avg SnC Loss: 1.3568 | Avg FiC Loss: 1.5504 | Avg CE Loss: 0.0609 | Model Sparsity: 0.7605
Retraining Epoch [5/10]: Avg Total Loss: 6.0762 | Avg PrC Loss: 3.1177 | Avg SnC Loss: 1.3532 | Avg FiC Loss: 1.5457 | Avg CE Loss: 0.0596 | Model Sparsity: 0.7605
Retraining Epoch [6/10]: Avg Total Loss: 6.0683 | Avg PrC Loss: 3.1167 | Avg SnC Loss: 1.3507 | Avg FiC Loss: 1.5421 | Avg CE Loss: 0.0588 | Model Sparsity: 0.7605
Retraining Epoch [7/10]: Avg Total Loss: 6.0608 | Avg PrC Loss: 3.1163 | Avg SnC Loss: 1.3481 | Avg FiC Loss: 1.5384 | Avg CE Loss: 0.0580 | Model Sparsity: 0.7605
