Model : vgg11 - Learning Type: mnist/bacp_pruning/magnitude_pruning/0.97
Configuration:
model_name: vgg11
model_task: mnist
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 99
val_batches: 17
current_model_path: /dbfs/research/vgg11/mnist/vgg11_mnist_magnitude_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.3634 | Avg PrC Loss: 3.7919 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.0184 | Avg CE Loss: 0.5531 | Model Sparsity: 0.4734
Retraining Epoch [1/10]: Avg Total Loss: 11.6383 | Avg PrC Loss: 3.7250 | Avg SnC Loss: 3.4219 | Avg FiC Loss: 3.9404 | Avg CE Loss: 0.5510 | Model Sparsity: 0.4734
Retraining Epoch [2/10]: Avg Total Loss: 9.7684 | Avg PrC Loss: 3.4265 | Avg SnC Loss: 3.2115 | Avg FiC Loss: 3.0162 | Avg CE Loss: 0.1142 | Model Sparsity: 0.4734
Retraining Epoch [3/10]: Avg Total Loss: 9.2579 | Avg PrC Loss: 3.3419 | Avg SnC Loss: 3.2105 | Avg FiC Loss: 2.6785 | Avg CE Loss: 0.0270 | Model Sparsity: 0.4734
Retraining Epoch [4/10]: Avg Total Loss: 9.2012 | Avg PrC Loss: 3.3283 | Avg SnC Loss: 3.2040 | Avg FiC Loss: 2.6542 | Avg CE Loss: 0.0147 | Model Sparsity: 0.4734
Retraining Epoch [5/10]: Avg Total Loss: 9.1753 | Avg PrC Loss: 3.3151 | Avg SnC Loss: 3.2040 | Avg FiC Loss: 2.6451 | Avg CE Loss: 0.0111 | Model Sparsity: 0.4734
Retraining Epoch [6/10]: Avg Total Loss: 9.1472 | Avg PrC Loss: 3.2961 | Avg SnC Loss: 3.2064 | Avg FiC Loss: 2.6353 | Avg CE Loss: 0.0094 | Model Sparsity: 0.4734
Retraining Epoch [7/10]: Avg Total Loss: 9.1145 | Avg PrC Loss: 3.2687 | Avg SnC Loss: 3.2133 | Avg FiC Loss: 2.6245 | Avg CE Loss: 0.0080 | Model Sparsity: 0.4734
Retraining Epoch [8/10]: Avg Total Loss: 9.0840 | Avg PrC Loss: 3.2415 | Avg SnC Loss: 3.2184 | Avg FiC Loss: 2.6162 | Avg CE Loss: 0.0079 | Model Sparsity: 0.4734
Retraining Epoch [9/10]: Avg Total Loss: 9.0540 | Avg PrC Loss: 3.2102 | Avg SnC Loss: 3.2271 | Avg FiC Loss: 2.6090 | Avg CE Loss: 0.0077 | Model Sparsity: 0.4734
Retraining Epoch [10/10]: Avg Total Loss: 9.0339 | Avg PrC Loss: 3.1892 | Avg SnC Loss: 3.2333 | Avg FiC Loss: 2.6040 | Avg CE Loss: 0.0074 | Model Sparsity: 0.4734
Epoch [2/5]: Avg Total Loss: 9.0061 | Avg PrC Loss: 3.1644 | Avg SnC Loss: 3.2388 | Avg FiC Loss: 2.5962 | Avg CE Loss: 0.0068 | Model Sparsity: 0.7605
Retraining Epoch [1/10]: Avg Total Loss: 11.2652 | Avg PrC Loss: 3.1689 | Avg SnC Loss: 5.5138 | Avg FiC Loss: 2.5751 | Avg CE Loss: 0.0074 | Model Sparsity: 0.7605
Retraining Epoch [2/10]: Avg Total Loss: 11.2204 | Avg PrC Loss: 3.1399 | Avg SnC Loss: 5.5056 | Avg FiC Loss: 2.5678 | Avg CE Loss: 0.0071 | Model Sparsity: 0.7605
Retraining Epoch [3/10]: Avg Total Loss: 11.2127 | Avg PrC Loss: 3.1334 | Avg SnC Loss: 5.5077 | Avg FiC Loss: 2.5645 | Avg CE Loss: 0.0070 | Model Sparsity: 0.7605
Retraining Epoch [4/10]: Avg Total Loss: 11.1926 | Avg PrC Loss: 3.1234 | Avg SnC Loss: 5.5037 | Avg FiC Loss: 2.5596 | Avg CE Loss: 0.0059 | Model Sparsity: 0.7605
Retraining Epoch [5/10]: Avg Total Loss: 11.1852 | Avg PrC Loss: 3.1181 | Avg SnC Loss: 5.5057 | Avg FiC Loss: 2.5559 | Avg CE Loss: 0.0055 | Model Sparsity: 0.7605
Retraining Epoch [6/10]: Avg Total Loss: 11.1807 | Avg PrC Loss: 3.1113 | Avg SnC Loss: 5.5082 | Avg FiC Loss: 2.5551 | Avg CE Loss: 0.0061 | Model Sparsity: 0.7605
Retraining Epoch [7/10]: Avg Total Loss: 11.1761 | Avg PrC Loss: 3.1087 | Avg SnC Loss: 5.5093 | Avg FiC Loss: 2.5525 | Avg CE Loss: 0.0056 | Model Sparsity: 0.7605
Retraining Epoch [8/10]: Avg Total Loss: 11.1763 | Avg PrC Loss: 3.1067 | Avg SnC Loss: 5.5114 | Avg FiC Loss: 2.5525 | Avg CE Loss: 0.0056 | Model Sparsity: 0.7605
Retraining Epoch [9/10]: Avg Total Loss: 11.1595 | Avg PrC Loss: 3.0985 | Avg SnC Loss: 5.5081 | Avg FiC Loss: 2.5476 | Avg CE Loss: 0.0052 | Model Sparsity: 0.7605
Retraining Epoch [10/10]: Avg Total Loss: 11.1640 | Avg PrC Loss: 3.0988 | Avg SnC Loss: 5.5124 | Avg FiC Loss: 2.5474 | Avg CE Loss: 0.0054 | Model Sparsity: 0.7605
Epoch [3/5]: Avg Total Loss: 11.1550 | Avg PrC Loss: 3.0926 | Avg SnC Loss: 5.5115 | Avg FiC Loss: 2.5457 | Avg CE Loss: 0.0052 | Model Sparsity: 0.9079
Retraining Epoch [1/10]: Avg Total Loss: 13.3518 | Avg PrC Loss: 3.1102 | Avg SnC Loss: 7.6959 | Avg FiC Loss: 2.5394 | Avg CE Loss: 0.0063 | Model Sparsity: 0.9079
Retraining Epoch [2/10]: Avg Total Loss: 13.3118 | Avg PrC Loss: 3.0940 | Avg SnC Loss: 7.6789 | Avg FiC Loss: 2.5335 | Avg CE Loss: 0.0053 | Model Sparsity: 0.9079
Retraining Epoch [3/10]: Avg Total Loss: 13.3088 | Avg PrC Loss: 3.0923 | Avg SnC Loss: 7.6798 | Avg FiC Loss: 2.5313 | Avg CE Loss: 0.0053 | Model Sparsity: 0.9079
Retraining Epoch [4/10]: Avg Total Loss: 13.2968 | Avg PrC Loss: 3.0876 | Avg SnC Loss: 7.6748 | Avg FiC Loss: 2.5297 | Avg CE Loss: 0.0047 | Model Sparsity: 0.9079
Retraining Epoch [5/10]: Avg Total Loss: 13.2948 | Avg PrC Loss: 3.0870 | Avg SnC Loss: 7.6746 | Avg FiC Loss: 2.5285 | Avg CE Loss: 0.0047 | Model Sparsity: 0.9079
Retraining Epoch [6/10]: Avg Total Loss: 13.2926 | Avg PrC Loss: 3.0844 | Avg SnC Loss: 7.6744 | Avg FiC Loss: 2.5287 | Avg CE Loss: 0.0051 | Model Sparsity: 0.9079
Retraining Epoch [7/10]: Avg Total Loss: 13.2901 | Avg PrC Loss: 3.0837 | Avg SnC Loss: 7.6740 | Avg FiC Loss: 2.5277 | Avg CE Loss: 0.0046 | Model Sparsity: 0.9079
Retraining Epoch [8/10]: Avg Total Loss: 13.2880 | Avg PrC Loss: 3.0835 | Avg SnC Loss: 7.6726 | Avg FiC Loss: 2.5274 | Avg CE Loss: 0.0046 | Model Sparsity: 0.9079
Retraining Epoch [9/10]: Avg Total Loss: 13.2825 | Avg PrC Loss: 3.0795 | Avg SnC Loss: 7.6723 | Avg FiC Loss: 2.5262 | Avg CE Loss: 0.0045 | Model Sparsity: 0.9079
Retraining Epoch [10/10]: Avg Total Loss: 13.2795 | Avg PrC Loss: 3.0793 | Avg SnC Loss: 7.6706 | Avg FiC Loss: 2.5253 | Avg CE Loss: 0.0042 | Model Sparsity: 0.9079
Epoch [4/5]: Avg Total Loss: 13.2774 | Avg PrC Loss: 3.0776 | Avg SnC Loss: 7.6709 | Avg FiC Loss: 2.5244 | Avg CE Loss: 0.0046 | Model Sparsity: 0.9622
Retraining Epoch [1/10]: Avg Total Loss: 15.4330 | Avg PrC Loss: 3.0995 | Avg SnC Loss: 9.8026 | Avg FiC Loss: 2.5253 | Avg CE Loss: 0.0056 | Model Sparsity: 0.9622
