Model : resnet50 - Learning Type: cifar100/bacp_pruning/wanda_pruning/0.99
Configuration:
model_name: resnet50
model_task: cifar100
model_type: cv
num_classes: 100
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: wanda_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar100/resnet50_cifar100_wanda_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.4450 | Avg PrC Loss: 3.6411 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.6768 | Avg CE Loss: 1.1271 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 8.3175 | Avg PrC Loss: 3.6307 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.6637 | Avg CE Loss: 1.0231 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 8.1215 | Avg PrC Loss: 3.6000 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.6149 | Avg CE Loss: 0.9066 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 7.8463 | Avg PrC Loss: 3.5395 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4856 | Avg CE Loss: 0.8212 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 7.6149 | Avg PrC Loss: 3.4917 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3653 | Avg CE Loss: 0.7579 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 7.4963 | Avg PrC Loss: 3.4775 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3078 | Avg CE Loss: 0.7109 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 7.4344 | Avg PrC Loss: 3.4711 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2828 | Avg CE Loss: 0.6806 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 7.3935 | Avg PrC Loss: 3.4647 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2698 | Avg CE Loss: 0.6590 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 7.3726 | Avg PrC Loss: 3.4659 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2623 | Avg CE Loss: 0.6444 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 7.3532 | Avg PrC Loss: 3.4639 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2571 | Avg CE Loss: 0.6322 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 7.3381 | Avg PrC Loss: 3.4616 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2519 | Avg CE Loss: 0.6245 | Model Sparsity: 0.4831
