Model : resnet50 - Learning Type: cifar10/bacp_TS_disable_supervised_loss/magnitude_pruning/0.95
Configuration:
model_name: resnet50
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 5
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar10/resnet50_cifar10_magnitude_pruning_0.95_bacp_TS_disable_supervised_loss.pt

Epoch [1/5]: Avg Total Loss: 3.8528 | Avg PrC Loss: 1.7149 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 1.7452 | Avg CE Loss: 0.3927 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 4.3537 | Avg PrC Loss: 1.6075 | Avg SnC Loss: 1.1092 | Avg FiC Loss: 1.4401 | Avg CE Loss: 0.1969 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 4.2406 | Avg PrC Loss: 1.5817 | Avg SnC Loss: 1.1353 | Avg FiC Loss: 1.3814 | Avg CE Loss: 0.1422 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 4.1944 | Avg PrC Loss: 1.5722 | Avg SnC Loss: 1.1472 | Avg FiC Loss: 1.3587 | Avg CE Loss: 0.1162 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 4.1609 | Avg PrC Loss: 1.5643 | Avg SnC Loss: 1.1528 | Avg FiC Loss: 1.3446 | Avg CE Loss: 0.0992 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 4.1391 | Avg PrC Loss: 1.5601 | Avg SnC Loss: 1.1562 | Avg FiC Loss: 1.3353 | Avg CE Loss: 0.0875 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 4.1232 | Avg PrC Loss: 1.5575 | Avg SnC Loss: 1.1595 | Avg FiC Loss: 1.3281 | Avg CE Loss: 0.0781 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 4.1119 | Avg PrC Loss: 1.5547 | Avg SnC Loss: 1.1616 | Avg FiC Loss: 1.3233 | Avg CE Loss: 0.0723 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 4.1004 | Avg PrC Loss: 1.5517 | Avg SnC Loss: 1.1636 | Avg FiC Loss: 1.3187 | Avg CE Loss: 0.0664 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 4.0963 | Avg PrC Loss: 1.5498 | Avg SnC Loss: 1.1644 | Avg FiC Loss: 1.3173 | Avg CE Loss: 0.0648 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 4.0886 | Avg PrC Loss: 1.5479 | Avg SnC Loss: 1.1653 | Avg FiC Loss: 1.3135 | Avg CE Loss: 0.0618 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 4.0929 | Avg PrC Loss: 1.5460 | Avg SnC Loss: 1.1675 | Avg FiC Loss: 1.3188 | Avg CE Loss: 0.0606 | Model Sparsity: 0.7448
Retraining Epoch [1/10]: Avg Total Loss: 4.9029 | Avg PrC Loss: 1.5594 | Avg SnC Loss: 1.9846 | Avg FiC Loss: 1.3070 | Avg CE Loss: 0.0519 | Model Sparsity: 0.7448
Retraining Epoch [2/10]: Avg Total Loss: 4.8920 | Avg PrC Loss: 1.5569 | Avg SnC Loss: 1.9837 | Avg FiC Loss: 1.3019 | Avg CE Loss: 0.0496 | Model Sparsity: 0.7448
Retraining Epoch [3/10]: Avg Total Loss: 4.8884 | Avg PrC Loss: 1.5548 | Avg SnC Loss: 1.9849 | Avg FiC Loss: 1.2998 | Avg CE Loss: 0.0490 | Model Sparsity: 0.7448
Retraining Epoch [4/10]: Avg Total Loss: 4.8878 | Avg PrC Loss: 1.5535 | Avg SnC Loss: 1.9860 | Avg FiC Loss: 1.2990 | Avg CE Loss: 0.0493 | Model Sparsity: 0.7448
Retraining Epoch [5/10]: Avg Total Loss: 4.8891 | Avg PrC Loss: 1.5530 | Avg SnC Loss: 1.9876 | Avg FiC Loss: 1.2994 | Avg CE Loss: 0.0492 | Model Sparsity: 0.7448
Retraining Epoch [6/10]: Avg Total Loss: 4.8870 | Avg PrC Loss: 1.5524 | Avg SnC Loss: 1.9875 | Avg FiC Loss: 1.2980 | Avg CE Loss: 0.0491 | Model Sparsity: 0.7448
Retraining Epoch [7/10]: Avg Total Loss: 4.8914 | Avg PrC Loss: 1.5535 | Avg SnC Loss: 1.9909 | Avg FiC Loss: 1.2977 | Avg CE Loss: 0.0492 | Model Sparsity: 0.7448
Retraining Epoch [8/10]: Avg Total Loss: 4.8886 | Avg PrC Loss: 1.5515 | Avg SnC Loss: 1.9902 | Avg FiC Loss: 1.2974 | Avg CE Loss: 0.0496 | Model Sparsity: 0.7448
Retraining Epoch [9/10]: Avg Total Loss: 4.8940 | Avg PrC Loss: 1.5515 | Avg SnC Loss: 1.9939 | Avg FiC Loss: 1.2975 | Avg CE Loss: 0.0511 | Model Sparsity: 0.7448
Retraining Epoch [10/10]: Avg Total Loss: 4.8952 | Avg PrC Loss: 1.5505 | Avg SnC Loss: 1.9935 | Avg FiC Loss: 1.2988 | Avg CE Loss: 0.0524 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Total Loss: 4.9598 | Avg PrC Loss: 1.5570 | Avg SnC Loss: 2.0187 | Avg FiC Loss: 1.3138 | Avg CE Loss: 0.0703 | Model Sparsity: 0.8892
Retraining Epoch [1/10]: Avg Total Loss: 5.6668 | Avg PrC Loss: 1.5679 | Avg SnC Loss: 2.7300 | Avg FiC Loss: 1.3078 | Avg CE Loss: 0.0611 | Model Sparsity: 0.8892
Retraining Epoch [2/10]: Avg Total Loss: 5.6568 | Avg PrC Loss: 1.5681 | Avg SnC Loss: 2.7285 | Avg FiC Loss: 1.3044 | Avg CE Loss: 0.0558 | Model Sparsity: 0.8892
Retraining Epoch [3/10]: Avg Total Loss: 5.6521 | Avg PrC Loss: 1.5660 | Avg SnC Loss: 2.7259 | Avg FiC Loss: 1.3037 | Avg CE Loss: 0.0565 | Model Sparsity: 0.8892
Retraining Epoch [4/10]: Avg Total Loss: 5.6515 | Avg PrC Loss: 1.5667 | Avg SnC Loss: 2.7272 | Avg FiC Loss: 1.3031 | Avg CE Loss: 0.0546 | Model Sparsity: 0.8892
Retraining Epoch [5/10]: Avg Total Loss: 5.6516 | Avg PrC Loss: 1.5659 | Avg SnC Loss: 2.7284 | Avg FiC Loss: 1.3029 | Avg CE Loss: 0.0544 | Model Sparsity: 0.8892
Retraining Epoch [6/10]: Avg Total Loss: 5.6467 | Avg PrC Loss: 1.5643 | Avg SnC Loss: 2.7257 | Avg FiC Loss: 1.3020 | Avg CE Loss: 0.0547 | Model Sparsity: 0.8892
Retraining Epoch [7/10]: Avg Total Loss: 5.6568 | Avg PrC Loss: 1.5654 | Avg SnC Loss: 2.7320 | Avg FiC Loss: 1.3029 | Avg CE Loss: 0.0566 | Model Sparsity: 0.8892
Retraining Epoch [8/10]: Avg Total Loss: 5.6574 | Avg PrC Loss: 1.5647 | Avg SnC Loss: 2.7319 | Avg FiC Loss: 1.3037 | Avg CE Loss: 0.0571 | Model Sparsity: 0.8892
Retraining Epoch [9/10]: Avg Total Loss: 5.6602 | Avg PrC Loss: 1.5658 | Avg SnC Loss: 2.7334 | Avg FiC Loss: 1.3043 | Avg CE Loss: 0.0568 | Model Sparsity: 0.8892
Retraining Epoch [10/10]: Avg Total Loss: 5.6540 | Avg PrC Loss: 1.5652 | Avg SnC Loss: 2.7303 | Avg FiC Loss: 1.3024 | Avg CE Loss: 0.0561 | Model Sparsity: 0.8892
Epoch [4/5]: Avg Total Loss: 5.7076 | Avg PrC Loss: 1.5677 | Avg SnC Loss: 2.7550 | Avg FiC Loss: 1.3133 | Avg CE Loss: 0.0716 | Model Sparsity: 0.9424
Retraining Epoch [1/10]: Avg Total Loss: 6.3713 | Avg PrC Loss: 1.5814 | Avg SnC Loss: 3.4074 | Avg FiC Loss: 1.3159 | Avg CE Loss: 0.0666 | Model Sparsity: 0.9424
Retraining Epoch [2/10]: Avg Total Loss: 6.3606 | Avg PrC Loss: 1.5802 | Avg SnC Loss: 3.4028 | Avg FiC Loss: 1.3134 | Avg CE Loss: 0.0642 | Model Sparsity: 0.9424
Retraining Epoch [3/10]: Avg Total Loss: 6.3554 | Avg PrC Loss: 1.5797 | Avg SnC Loss: 3.4006 | Avg FiC Loss: 1.3131 | Avg CE Loss: 0.0620 | Model Sparsity: 0.9424
Retraining Epoch [4/10]: Avg Total Loss: 6.3530 | Avg PrC Loss: 1.5787 | Avg SnC Loss: 3.4009 | Avg FiC Loss: 1.3130 | Avg CE Loss: 0.0604 | Model Sparsity: 0.9424
Retraining Epoch [5/10]: Avg Total Loss: 6.3539 | Avg PrC Loss: 1.5789 | Avg SnC Loss: 3.4007 | Avg FiC Loss: 1.3122 | Avg CE Loss: 0.0621 | Model Sparsity: 0.9424
Retraining Epoch [6/10]: Avg Total Loss: 6.3547 | Avg PrC Loss: 1.5795 | Avg SnC Loss: 3.4015 | Avg FiC Loss: 1.3122 | Avg CE Loss: 0.0615 | Model Sparsity: 0.9424
Retraining Epoch [7/10]: Avg Total Loss: 6.3538 | Avg PrC Loss: 1.5802 | Avg SnC Loss: 3.4012 | Avg FiC Loss: 1.3120 | Avg CE Loss: 0.0604 | Model Sparsity: 0.9424
Retraining Epoch [8/10]: Avg Total Loss: 6.3542 | Avg PrC Loss: 1.5792 | Avg SnC Loss: 3.4014 | Avg FiC Loss: 1.3118 | Avg CE Loss: 0.0618 | Model Sparsity: 0.9424
Retraining Epoch [9/10]: Avg Total Loss: 6.3513 | Avg PrC Loss: 1.5800 | Avg SnC Loss: 3.4002 | Avg FiC Loss: 1.3106 | Avg CE Loss: 0.0605 | Model Sparsity: 0.9424
Retraining Epoch [10/10]: Avg Total Loss: 6.3530 | Avg PrC Loss: 1.5779 | Avg SnC Loss: 3.4017 | Avg FiC Loss: 1.3124 | Avg CE Loss: 0.0611 | Model Sparsity: 0.9424
Epoch [5/5]: Avg Total Loss: 6.3504 | Avg PrC Loss: 1.5788 | Avg SnC Loss: 3.3990 | Avg FiC Loss: 1.3115 | Avg CE Loss: 0.0611 | Model Sparsity: 0.95
Retraining Epoch [1/10]: Avg Total Loss: 6.9893 | Avg PrC Loss: 1.5909 | Avg SnC Loss: 4.0201 | Avg FiC Loss: 1.3183 | Avg CE Loss: 0.0599 | Model Sparsity: 0.95
Retraining Epoch [2/10]: Avg Total Loss: 6.9867 | Avg PrC Loss: 1.5905 | Avg SnC Loss: 4.0163 | Avg FiC Loss: 1.3182 | Avg CE Loss: 0.0617 | Model Sparsity: 0.95
Retraining Epoch [3/10]: Avg Total Loss: 7.0005 | Avg PrC Loss: 1.5914 | Avg SnC Loss: 4.0281 | Avg FiC Loss: 1.3190 | Avg CE Loss: 0.0620 | Model Sparsity: 0.95
Retraining Epoch [4/10]: Avg Total Loss: 6.9913 | Avg PrC Loss: 1.5914 | Avg SnC Loss: 4.0207 | Avg FiC Loss: 1.3184 | Avg CE Loss: 0.0607 | Model Sparsity: 0.95
Retraining Epoch [5/10]: Avg Total Loss: 6.9844 | Avg PrC Loss: 1.5910 | Avg SnC Loss: 4.0154 | Avg FiC Loss: 1.3171 | Avg CE Loss: 0.0609 | Model Sparsity: 0.95
Retraining Epoch [6/10]: Avg Total Loss: 6.9919 | Avg PrC Loss: 1.5898 | Avg SnC Loss: 4.0216 | Avg FiC Loss: 1.3189 | Avg CE Loss: 0.0616 | Model Sparsity: 0.95
Retraining Epoch [7/10]: Avg Total Loss: 6.9924 | Avg PrC Loss: 1.5913 | Avg SnC Loss: 4.0233 | Avg FiC Loss: 1.3172 | Avg CE Loss: 0.0606 | Model Sparsity: 0.95
Retraining Epoch [8/10]: Avg Total Loss: 6.9888 | Avg PrC Loss: 1.5909 | Avg SnC Loss: 4.0194 | Avg FiC Loss: 1.3175 | Avg CE Loss: 0.0609 | Model Sparsity: 0.95
