Model : resnet50 - Learning Type: cifar10/bacp_pruning/magnitude_pruning/0.99
Configuration:
model_name: resnet50
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar10/resnet50_cifar10_magnitude_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.3535 | Avg PrC Loss: 3.8332 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 4.1165 | Avg CE Loss: 0.4038 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 11.4678 | Avg PrC Loss: 3.7822 | Avg SnC Loss: 3.4596 | Avg FiC Loss: 4.0015 | Avg CE Loss: 0.2245 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 10.9765 | Avg PrC Loss: 3.6513 | Avg SnC Loss: 3.4780 | Avg FiC Loss: 3.6726 | Avg CE Loss: 0.1746 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 10.4600 | Avg PrC Loss: 3.5389 | Avg SnC Loss: 3.5267 | Avg FiC Loss: 3.2442 | Avg CE Loss: 0.1502 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 10.1979 | Avg PrC Loss: 3.4755 | Avg SnC Loss: 3.5533 | Avg FiC Loss: 3.0438 | Avg CE Loss: 0.1253 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 10.0684 | Avg PrC Loss: 3.4294 | Avg SnC Loss: 3.5710 | Avg FiC Loss: 2.9645 | Avg CE Loss: 0.1035 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 9.9791 | Avg PrC Loss: 3.3900 | Avg SnC Loss: 3.5873 | Avg FiC Loss: 2.9113 | Avg CE Loss: 0.0905 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 9.9031 | Avg PrC Loss: 3.3560 | Avg SnC Loss: 3.6042 | Avg FiC Loss: 2.8622 | Avg CE Loss: 0.0807 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 9.8363 | Avg PrC Loss: 3.3264 | Avg SnC Loss: 3.6230 | Avg FiC Loss: 2.8099 | Avg CE Loss: 0.0769 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 9.7810 | Avg PrC Loss: 3.3026 | Avg SnC Loss: 3.6398 | Avg FiC Loss: 2.7638 | Avg CE Loss: 0.0748 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 9.7345 | Avg PrC Loss: 3.2855 | Avg SnC Loss: 3.6517 | Avg FiC Loss: 2.7262 | Avg CE Loss: 0.0711 | Model Sparsity: 0.4831
