Model : resnet50 - Learning Type: cifar10/bacp_LS_all_losses/magnitude_pruning/0.95
Configuration:
model_name: resnet50
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 5
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/resnet50/cifar10/resnet50_cifar10_magnitude_pruning_0.95_bacp_LS_all_losses.pt

Epoch [1/5]: Avg Total Loss: 8.1136 | Avg PrC Loss: 3.7808 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.9248 | Avg CE Loss: 0.4080 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 7.7946 | Avg PrC Loss: 3.7449 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.8346 | Avg CE Loss: 0.2150 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 7.3189 | Avg PrC Loss: 3.6820 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4667 | Avg CE Loss: 0.1702 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 6.8964 | Avg PrC Loss: 3.6166 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.1306 | Avg CE Loss: 0.1491 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 6.6981 | Avg PrC Loss: 3.5869 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.9891 | Avg CE Loss: 0.1221 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 6.6063 | Avg PrC Loss: 3.5699 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.9362 | Avg CE Loss: 0.1003 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 6.5288 | Avg PrC Loss: 3.5469 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.8913 | Avg CE Loss: 0.0906 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 6.4531 | Avg PrC Loss: 3.5242 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.8474 | Avg CE Loss: 0.0815 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 6.3930 | Avg PrC Loss: 3.5085 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.8074 | Avg CE Loss: 0.0772 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 6.3401 | Avg PrC Loss: 3.4954 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.7716 | Avg CE Loss: 0.0731 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 6.3112 | Avg PrC Loss: 3.4890 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.7515 | Avg CE Loss: 0.0707 | Model Sparsity: 0.4636
Epoch [2/5]: Avg Total Loss: 8.6864 | Avg PrC Loss: 3.5149 | Avg SnC Loss: 2.3674 | Avg FiC Loss: 2.7304 | Avg CE Loss: 0.0737 | Model Sparsity: 0.7448
Retraining Epoch [1/10]: Avg Total Loss: 8.6738 | Avg PrC Loss: 3.5119 | Avg SnC Loss: 2.3683 | Avg FiC Loss: 2.7216 | Avg CE Loss: 0.0721 | Model Sparsity: 0.7448
Retraining Epoch [2/10]: Avg Total Loss: 8.6544 | Avg PrC Loss: 3.5077 | Avg SnC Loss: 2.3648 | Avg FiC Loss: 2.7118 | Avg CE Loss: 0.0702 | Model Sparsity: 0.7448
Retraining Epoch [3/10]: Avg Total Loss: 8.6419 | Avg PrC Loss: 3.5053 | Avg SnC Loss: 2.3620 | Avg FiC Loss: 2.7045 | Avg CE Loss: 0.0701 | Model Sparsity: 0.7448
Retraining Epoch [4/10]: Avg Total Loss: 8.6282 | Avg PrC Loss: 3.5009 | Avg SnC Loss: 2.3592 | Avg FiC Loss: 2.7001 | Avg CE Loss: 0.0679 | Model Sparsity: 0.7448
Retraining Epoch [5/10]: Avg Total Loss: 8.6150 | Avg PrC Loss: 3.5005 | Avg SnC Loss: 2.3559 | Avg FiC Loss: 2.6935 | Avg CE Loss: 0.0650 | Model Sparsity: 0.7448
Retraining Epoch [6/10]: Avg Total Loss: 8.6051 | Avg PrC Loss: 3.4983 | Avg SnC Loss: 2.3529 | Avg FiC Loss: 2.6888 | Avg CE Loss: 0.0652 | Model Sparsity: 0.7448
Retraining Epoch [7/10]: Avg Total Loss: 8.6040 | Avg PrC Loss: 3.4977 | Avg SnC Loss: 2.3542 | Avg FiC Loss: 2.6870 | Avg CE Loss: 0.0651 | Model Sparsity: 0.7448
Retraining Epoch [8/10]: Avg Total Loss: 8.6074 | Avg PrC Loss: 3.4981 | Avg SnC Loss: 2.3552 | Avg FiC Loss: 2.6891 | Avg CE Loss: 0.0650 | Model Sparsity: 0.7448
Retraining Epoch [9/10]: Avg Total Loss: 8.5990 | Avg PrC Loss: 3.4945 | Avg SnC Loss: 2.3542 | Avg FiC Loss: 2.6847 | Avg CE Loss: 0.0657 | Model Sparsity: 0.7448
Retraining Epoch [10/10]: Avg Total Loss: 8.6126 | Avg PrC Loss: 3.4967 | Avg SnC Loss: 2.3592 | Avg FiC Loss: 2.6877 | Avg CE Loss: 0.0690 | Model Sparsity: 0.7448
Epoch [3/5]: Avg Total Loss: 10.9725 | Avg PrC Loss: 3.5223 | Avg SnC Loss: 4.6805 | Avg FiC Loss: 2.6894 | Avg CE Loss: 0.0803 | Model Sparsity: 0.8892
Retraining Epoch [1/10]: Avg Total Loss: 10.9547 | Avg PrC Loss: 3.5197 | Avg SnC Loss: 4.6714 | Avg FiC Loss: 2.6869 | Avg CE Loss: 0.0767 | Model Sparsity: 0.8892
Retraining Epoch [2/10]: Avg Total Loss: 10.9352 | Avg PrC Loss: 3.5193 | Avg SnC Loss: 4.6608 | Avg FiC Loss: 2.6816 | Avg CE Loss: 0.0735 | Model Sparsity: 0.8892
Retraining Epoch [3/10]: Avg Total Loss: 10.9221 | Avg PrC Loss: 3.5190 | Avg SnC Loss: 4.6546 | Avg FiC Loss: 2.6767 | Avg CE Loss: 0.0718 | Model Sparsity: 0.8892
Retraining Epoch [4/10]: Avg Total Loss: 10.9017 | Avg PrC Loss: 3.5162 | Avg SnC Loss: 4.6438 | Avg FiC Loss: 2.6723 | Avg CE Loss: 0.0693 | Model Sparsity: 0.8892
Retraining Epoch [5/10]: Avg Total Loss: 10.8879 | Avg PrC Loss: 3.5155 | Avg SnC Loss: 4.6363 | Avg FiC Loss: 2.6679 | Avg CE Loss: 0.0682 | Model Sparsity: 0.8892
Retraining Epoch [6/10]: Avg Total Loss: 10.9006 | Avg PrC Loss: 3.5176 | Avg SnC Loss: 4.6439 | Avg FiC Loss: 2.6706 | Avg CE Loss: 0.0685 | Model Sparsity: 0.8892
Retraining Epoch [7/10]: Avg Total Loss: 10.8962 | Avg PrC Loss: 3.5158 | Avg SnC Loss: 4.6429 | Avg FiC Loss: 2.6683 | Avg CE Loss: 0.0692 | Model Sparsity: 0.8892
Retraining Epoch [8/10]: Avg Total Loss: 10.8779 | Avg PrC Loss: 3.5126 | Avg SnC Loss: 4.6320 | Avg FiC Loss: 2.6650 | Avg CE Loss: 0.0683 | Model Sparsity: 0.8892
