Model : vgg11 - Learning Type: cifar100/bacp_pruning/wanda_pruning/0.99
Configuration:
model_name: vgg11
model_task: cifar100
model_type: cv
num_classes: 100
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: wanda_pruning
target_sparsity: 0.99
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg11/cifar100/vgg11_cifar100_wanda_pruning_0.99_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 7.9396 | Avg PrC Loss: 3.4431 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4005 | Avg CE Loss: 1.0959 | Model Sparsity: 0.4831
Retraining Epoch [1/10]: Avg Total Loss: 7.6537 | Avg PrC Loss: 3.4014 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3369 | Avg CE Loss: 0.9154 | Model Sparsity: 0.4831
Retraining Epoch [2/10]: Avg Total Loss: 7.5288 | Avg PrC Loss: 3.3750 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3095 | Avg CE Loss: 0.8443 | Model Sparsity: 0.4831
Retraining Epoch [3/10]: Avg Total Loss: 7.4724 | Avg PrC Loss: 3.3651 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2999 | Avg CE Loss: 0.8074 | Model Sparsity: 0.4831
Retraining Epoch [4/10]: Avg Total Loss: 7.4213 | Avg PrC Loss: 3.3533 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2859 | Avg CE Loss: 0.7821 | Model Sparsity: 0.4831
Retraining Epoch [5/10]: Avg Total Loss: 7.4025 | Avg PrC Loss: 3.3500 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2830 | Avg CE Loss: 0.7695 | Model Sparsity: 0.4831
Retraining Epoch [6/10]: Avg Total Loss: 7.3728 | Avg PrC Loss: 3.3463 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2754 | Avg CE Loss: 0.7512 | Model Sparsity: 0.4831
Retraining Epoch [7/10]: Avg Total Loss: 7.3801 | Avg PrC Loss: 3.3499 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2799 | Avg CE Loss: 0.7504 | Model Sparsity: 0.4831
Retraining Epoch [8/10]: Avg Total Loss: 7.3446 | Avg PrC Loss: 3.3416 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2708 | Avg CE Loss: 0.7322 | Model Sparsity: 0.4831
Retraining Epoch [9/10]: Avg Total Loss: 7.3255 | Avg PrC Loss: 3.3354 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2650 | Avg CE Loss: 0.7251 | Model Sparsity: 0.4831
Retraining Epoch [10/10]: Avg Total Loss: 7.3283 | Avg PrC Loss: 3.3399 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2663 | Avg CE Loss: 0.7221 | Model Sparsity: 0.4831
