Model : vgg11 - Learning Type: cifar10/bacp_pruning/movement_pruning/0.97
Configuration:
model_name: vgg11
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg11/cifar10/vgg11_cifar10_movement_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 7.8974 | Avg PrC Loss: 3.7748 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.5549 | Avg CE Loss: 0.5676 | Model Sparsity: 0.4734
Retraining Epoch [1/10]: Avg Total Loss: 8.4270 | Avg PrC Loss: 3.7460 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.6022 | Avg CE Loss: 1.0789 | Model Sparsity: 0.4734
Retraining Epoch [2/10]: Avg Total Loss: 7.6512 | Avg PrC Loss: 3.6175 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4932 | Avg CE Loss: 0.5405 | Model Sparsity: 0.4734
Retraining Epoch [3/10]: Avg Total Loss: 7.5188 | Avg PrC Loss: 3.5771 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.4377 | Avg CE Loss: 0.5040 | Model Sparsity: 0.4734
Retraining Epoch [4/10]: Avg Total Loss: 7.4242 | Avg PrC Loss: 3.5534 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3935 | Avg CE Loss: 0.4773 | Model Sparsity: 0.4734
Retraining Epoch [5/10]: Avg Total Loss: 7.3517 | Avg PrC Loss: 3.5354 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3589 | Avg CE Loss: 0.4575 | Model Sparsity: 0.4734
Retraining Epoch [6/10]: Avg Total Loss: 7.2865 | Avg PrC Loss: 3.5204 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.3264 | Avg CE Loss: 0.4397 | Model Sparsity: 0.4734
Retraining Epoch [7/10]: Avg Total Loss: 7.2328 | Avg PrC Loss: 3.5118 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2987 | Avg CE Loss: 0.4223 | Model Sparsity: 0.4734
Retraining Epoch [8/10]: Avg Total Loss: 7.1727 | Avg PrC Loss: 3.5004 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2684 | Avg CE Loss: 0.4039 | Model Sparsity: 0.4734
Retraining Epoch [9/10]: Avg Total Loss: 7.1327 | Avg PrC Loss: 3.4958 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2461 | Avg CE Loss: 0.3908 | Model Sparsity: 0.4734
Retraining Epoch [10/10]: Avg Total Loss: 7.0662 | Avg PrC Loss: 3.4832 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.2119 | Avg CE Loss: 0.3711 | Model Sparsity: 0.4734
Epoch [2/5]: Avg Total Loss: 10.3247 | Avg PrC Loss: 3.5372 | Avg SnC Loss: 3.2048 | Avg FiC Loss: 3.2059 | Avg CE Loss: 0.3767 | Model Sparsity: 0.7605
Retraining Epoch [1/10]: Avg Total Loss: 11.2924 | Avg PrC Loss: 3.6733 | Avg SnC Loss: 3.5735 | Avg FiC Loss: 3.4929 | Avg CE Loss: 0.5526 | Model Sparsity: 0.7605
Retraining Epoch [2/10]: Avg Total Loss: 10.6305 | Avg PrC Loss: 3.5718 | Avg SnC Loss: 3.3206 | Avg FiC Loss: 3.3017 | Avg CE Loss: 0.4365 | Model Sparsity: 0.7605
Retraining Epoch [3/10]: Avg Total Loss: 10.3297 | Avg PrC Loss: 3.5345 | Avg SnC Loss: 3.2098 | Avg FiC Loss: 3.2045 | Avg CE Loss: 0.3809 | Model Sparsity: 0.7605
Retraining Epoch [4/10]: Avg Total Loss: 10.2264 | Avg PrC Loss: 3.5217 | Avg SnC Loss: 3.1816 | Avg FiC Loss: 3.1670 | Avg CE Loss: 0.3561 | Model Sparsity: 0.7605
Retraining Epoch [5/10]: Avg Total Loss: 10.1525 | Avg PrC Loss: 3.5118 | Avg SnC Loss: 3.1596 | Avg FiC Loss: 3.1414 | Avg CE Loss: 0.3397 | Model Sparsity: 0.7605
Retraining Epoch [6/10]: Avg Total Loss: 10.0904 | Avg PrC Loss: 3.5031 | Avg SnC Loss: 3.1445 | Avg FiC Loss: 3.1172 | Avg CE Loss: 0.3255 | Model Sparsity: 0.7605
