Model : roberta-base - Learning Type: wikitext2/bacp_pruning/movement_pruning/0.95
Configuration:
model_name: roberta-base
model_task: wikitext2
model_type: llm
num_classes: 50265
batch_size: 64
learning_rate: 0.0001
optimizer_type: adamw
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: movement_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 74
val_batches: 7
current_model_path: /dbfs/research/roberta-base/wikitext2/roberta-base_wikitext2_movement_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 10.3652 | Avg PrC Loss: 3.8637 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.8166 | Avg CE Loss: 2.6850 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 11.4421 | Avg PrC Loss: 3.5573 | Avg SnC Loss: 1.8744 | Avg FiC Loss: 3.4787 | Avg CE Loss: 2.5317 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 11.1288 | Avg PrC Loss: 3.5020 | Avg SnC Loss: 1.8642 | Avg FiC Loss: 3.4174 | Avg CE Loss: 2.3451 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 10.9269 | Avg PrC Loss: 3.4639 | Avg SnC Loss: 1.8626 | Avg FiC Loss: 3.3765 | Avg CE Loss: 2.2239 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 10.7932 | Avg PrC Loss: 3.4388 | Avg SnC Loss: 1.8572 | Avg FiC Loss: 3.3491 | Avg CE Loss: 2.1480 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 10.7063 | Avg PrC Loss: 3.4244 | Avg SnC Loss: 1.8575 | Avg FiC Loss: 3.3333 | Avg CE Loss: 2.0912 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 10.6261 | Avg PrC Loss: 3.4083 | Avg SnC Loss: 1.8587 | Avg FiC Loss: 3.3161 | Avg CE Loss: 2.0431 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 10.5627 | Avg PrC Loss: 3.3960 | Avg SnC Loss: 1.8594 | Avg FiC Loss: 3.3024 | Avg CE Loss: 2.0049 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 10.5156 | Avg PrC Loss: 3.3871 | Avg SnC Loss: 1.8594 | Avg FiC Loss: 3.2921 | Avg CE Loss: 1.9771 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 10.4649 | Avg PrC Loss: 3.3757 | Avg SnC Loss: 1.8567 | Avg FiC Loss: 3.2795 | Avg CE Loss: 1.9530 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 10.4225 | Avg PrC Loss: 3.3668 | Avg SnC Loss: 1.8533 | Avg FiC Loss: 3.2707 | Avg CE Loss: 1.9317 | Model Sparsity: 0.4636
