Model : vgg11 - Learning Type: cifar10/bacp_pruning/magnitude_pruning/0.97
Configuration:
model_name: vgg11
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.97
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg11/cifar10/vgg11_cifar10_magnitude_pruning_0.97_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.0939 | Avg PrC Loss: 4.0240 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.6562 | Avg CE Loss: 0.4137 | Model Sparsity: 0.4734
Retraining Epoch [1/10]: Avg Total Loss: 10.3966 | Avg PrC Loss: 3.7525 | Avg SnC Loss: 3.1155 | Avg FiC Loss: 3.2248 | Avg CE Loss: 0.3038 | Model Sparsity: 0.4734
Retraining Epoch [2/10]: Avg Total Loss: 10.0599 | Avg PrC Loss: 3.6954 | Avg SnC Loss: 3.0650 | Avg FiC Loss: 3.0838 | Avg CE Loss: 0.2156 | Model Sparsity: 0.4734
Retraining Epoch [3/10]: Avg Total Loss: 9.9610 | Avg PrC Loss: 3.6730 | Avg SnC Loss: 3.0558 | Avg FiC Loss: 3.0497 | Avg CE Loss: 0.1825 | Model Sparsity: 0.4734
Retraining Epoch [4/10]: Avg Total Loss: 9.9082 | Avg PrC Loss: 3.6581 | Avg SnC Loss: 3.0524 | Avg FiC Loss: 3.0335 | Avg CE Loss: 0.1642 | Model Sparsity: 0.4734
Retraining Epoch [5/10]: Avg Total Loss: 9.8773 | Avg PrC Loss: 3.6462 | Avg SnC Loss: 3.0508 | Avg FiC Loss: 3.0279 | Avg CE Loss: 0.1523 | Model Sparsity: 0.4734
Retraining Epoch [6/10]: Avg Total Loss: 9.8590 | Avg PrC Loss: 3.6400 | Avg SnC Loss: 3.0508 | Avg FiC Loss: 3.0226 | Avg CE Loss: 0.1455 | Model Sparsity: 0.4734
Retraining Epoch [7/10]: Avg Total Loss: 9.8310 | Avg PrC Loss: 3.6335 | Avg SnC Loss: 3.0469 | Avg FiC Loss: 3.0153 | Avg CE Loss: 0.1353 | Model Sparsity: 0.4734
Retraining Epoch [8/10]: Avg Total Loss: 9.8070 | Avg PrC Loss: 3.6251 | Avg SnC Loss: 3.0454 | Avg FiC Loss: 3.0105 | Avg CE Loss: 0.1260 | Model Sparsity: 0.4734
Retraining Epoch [9/10]: Avg Total Loss: 9.7937 | Avg PrC Loss: 3.6202 | Avg SnC Loss: 3.0445 | Avg FiC Loss: 3.0067 | Avg CE Loss: 0.1223 | Model Sparsity: 0.4734
Retraining Epoch [10/10]: Avg Total Loss: 9.7875 | Avg PrC Loss: 3.6132 | Avg SnC Loss: 3.0477 | Avg FiC Loss: 3.0090 | Avg CE Loss: 0.1177 | Model Sparsity: 0.4734
Epoch [2/5]: Avg Total Loss: 9.7648 | Avg PrC Loss: 3.6070 | Avg SnC Loss: 3.0453 | Avg FiC Loss: 3.0040 | Avg CE Loss: 0.1085 | Model Sparsity: 0.7605
Retraining Epoch [1/10]: Avg Total Loss: 12.4207 | Avg PrC Loss: 3.6014 | Avg SnC Loss: 5.6941 | Avg FiC Loss: 3.0093 | Avg CE Loss: 0.1159 | Model Sparsity: 0.7605
Retraining Epoch [2/10]: Avg Total Loss: 12.4180 | Avg PrC Loss: 3.5969 | Avg SnC Loss: 5.6953 | Avg FiC Loss: 3.0108 | Avg CE Loss: 0.1149 | Model Sparsity: 0.7605
Retraining Epoch [3/10]: Avg Total Loss: 12.3892 | Avg PrC Loss: 3.5902 | Avg SnC Loss: 5.6855 | Avg FiC Loss: 3.0033 | Avg CE Loss: 0.1102 | Model Sparsity: 0.7605
Retraining Epoch [4/10]: Avg Total Loss: 12.3966 | Avg PrC Loss: 3.5879 | Avg SnC Loss: 5.6912 | Avg FiC Loss: 3.0072 | Avg CE Loss: 0.1102 | Model Sparsity: 0.7605
Retraining Epoch [5/10]: Avg Total Loss: 12.3591 | Avg PrC Loss: 3.5809 | Avg SnC Loss: 5.6770 | Avg FiC Loss: 2.9981 | Avg CE Loss: 0.1031 | Model Sparsity: 0.7605
Retraining Epoch [6/10]: Avg Total Loss: 12.3440 | Avg PrC Loss: 3.5777 | Avg SnC Loss: 5.6702 | Avg FiC Loss: 2.9957 | Avg CE Loss: 0.1004 | Model Sparsity: 0.7605
Retraining Epoch [7/10]: Avg Total Loss: 12.3552 | Avg PrC Loss: 3.5774 | Avg SnC Loss: 5.6776 | Avg FiC Loss: 2.9994 | Avg CE Loss: 0.1009 | Model Sparsity: 0.7605
Retraining Epoch [8/10]: Avg Total Loss: 12.3589 | Avg PrC Loss: 3.5773 | Avg SnC Loss: 5.6805 | Avg FiC Loss: 3.0013 | Avg CE Loss: 0.0999 | Model Sparsity: 0.7605
