Model : resnet50 - Learning Type: flowers102/bacp_pruning/magnitude_pruning/0.95
Configuration:
model_name: resnet50
model_task: flowers102
model_type: cv
num_classes: 102
batch_size: 16
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.07
base_temperature: 0.07
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 63
val_batches: 63
current_model_path: /dbfs/research/resnet50/flowers102/resnet50_flowers102_magnitude_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 5.7865 | Avg PrC Loss: 2.2284 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 2.3949 | Avg CE Loss: 1.1632 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 6.8188 | Avg PrC Loss: 1.9548 | Avg SnC Loss: 1.6921 | Avg FiC Loss: 2.0297 | Avg CE Loss: 1.1422 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 6.6964 | Avg PrC Loss: 1.8967 | Avg SnC Loss: 1.6961 | Avg FiC Loss: 1.9723 | Avg CE Loss: 1.1314 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 6.6433 | Avg PrC Loss: 1.8687 | Avg SnC Loss: 1.7020 | Avg FiC Loss: 1.9494 | Avg CE Loss: 1.1232 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 6.6158 | Avg PrC Loss: 1.8645 | Avg SnC Loss: 1.7016 | Avg FiC Loss: 1.9414 | Avg CE Loss: 1.1083 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 6.6006 | Avg PrC Loss: 1.8655 | Avg SnC Loss: 1.7083 | Avg FiC Loss: 1.9464 | Avg CE Loss: 1.0803 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 6.5353 | Avg PrC Loss: 1.8425 | Avg SnC Loss: 1.7101 | Avg FiC Loss: 1.9243 | Avg CE Loss: 1.0584 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 6.4378 | Avg PrC Loss: 1.8057 | Avg SnC Loss: 1.7196 | Avg FiC Loss: 1.8697 | Avg CE Loss: 1.0427 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 6.3210 | Avg PrC Loss: 1.7635 | Avg SnC Loss: 1.7340 | Avg FiC Loss: 1.8021 | Avg CE Loss: 1.0214 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 6.2297 | Avg PrC Loss: 1.7318 | Avg SnC Loss: 1.7448 | Avg FiC Loss: 1.7440 | Avg CE Loss: 1.0091 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 6.1009 | Avg PrC Loss: 1.6628 | Avg SnC Loss: 1.7707 | Avg FiC Loss: 1.6584 | Avg CE Loss: 1.0090 | Model Sparsity: 0.4636
