Model : vgg19 - Learning Type: cifar10/bacp_pruning/magnitude_pruning/0.95
Configuration:
model_name: vgg19
model_task: cifar10
model_type: cv
num_classes: 10
batch_size: 512
learning_rate: 0.1
optimizer_type: sgd
epochs: 5
recovery_epochs: 10
patience: 20
pruning_type: magnitude_pruning
target_sparsity: 0.95
sparsity_scheduler: cubic
pruning_epochs: 5
n_views: 2
temperature: 0.15
base_temperature: 0.15
device: cuda
enable_mixed_precision: True
num_workers: 24
train_batches: 83
val_batches: 14
current_model_path: /dbfs/research/vgg19/cifar10/vgg19_cifar10_magnitude_pruning_0.95_bacp_pruning.pt

Epoch [1/5]: Avg Total Loss: 8.1772 | Avg PrC Loss: 3.9312 | Avg SnC Loss: 0.0000 | Avg FiC Loss: 3.6361 | Avg CE Loss: 0.6100 | Model Sparsity: 0.4636
Retraining Epoch [1/10]: Avg Total Loss: 11.4403 | Avg PrC Loss: 3.8059 | Avg SnC Loss: 3.5918 | Avg FiC Loss: 3.4909 | Avg CE Loss: 0.5516 | Model Sparsity: 0.4636
Retraining Epoch [2/10]: Avg Total Loss: 11.1755 | Avg PrC Loss: 3.7179 | Avg SnC Loss: 3.6039 | Avg FiC Loss: 3.3700 | Avg CE Loss: 0.4836 | Model Sparsity: 0.4636
Retraining Epoch [3/10]: Avg Total Loss: 10.9590 | Avg PrC Loss: 3.6697 | Avg SnC Loss: 3.6085 | Avg FiC Loss: 3.2595 | Avg CE Loss: 0.4213 | Model Sparsity: 0.4636
Retraining Epoch [4/10]: Avg Total Loss: 10.5734 | Avg PrC Loss: 3.5886 | Avg SnC Loss: 3.6108 | Avg FiC Loss: 3.0662 | Avg CE Loss: 0.3078 | Model Sparsity: 0.4636
Retraining Epoch [5/10]: Avg Total Loss: 10.3476 | Avg PrC Loss: 3.5487 | Avg SnC Loss: 3.6074 | Avg FiC Loss: 2.9526 | Avg CE Loss: 0.2388 | Model Sparsity: 0.4636
Retraining Epoch [6/10]: Avg Total Loss: 10.2616 | Avg PrC Loss: 3.5382 | Avg SnC Loss: 3.6042 | Avg FiC Loss: 2.9082 | Avg CE Loss: 0.2109 | Model Sparsity: 0.4636
Retraining Epoch [7/10]: Avg Total Loss: 10.1665 | Avg PrC Loss: 3.5204 | Avg SnC Loss: 3.6023 | Avg FiC Loss: 2.8617 | Avg CE Loss: 0.1821 | Model Sparsity: 0.4636
Retraining Epoch [8/10]: Avg Total Loss: 10.1450 | Avg PrC Loss: 3.5197 | Avg SnC Loss: 3.6006 | Avg FiC Loss: 2.8517 | Avg CE Loss: 0.1730 | Model Sparsity: 0.4636
Retraining Epoch [9/10]: Avg Total Loss: 10.0908 | Avg PrC Loss: 3.5093 | Avg SnC Loss: 3.5993 | Avg FiC Loss: 2.8279 | Avg CE Loss: 0.1544 | Model Sparsity: 0.4636
Retraining Epoch [10/10]: Avg Total Loss: 10.0478 | Avg PrC Loss: 3.5011 | Avg SnC Loss: 3.5970 | Avg FiC Loss: 2.8091 | Avg CE Loss: 0.1407 | Model Sparsity: 0.4636
